Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190523|A|266912|404|1399714|B,Q,N
20190523|AA|546964|284|1205802|B,Q,N
20190523|AAAU|2908|0|10189|B,Q,N
20190523|AABA|335442|1744|1076341|B,Q,N
20190523|AAC|309531|12869|611171|B,Q,N
20190523|AADR|1607|22|10604|Q
20190523|AAL|1040352|6383|2449866|B,Q,N
20190523|AAN|88664|90|145244|B,Q,N
20190523|AAOI|80610|2084|250092|Q,N
20190523|AAON|15533|0|23413|Q,N
20190523|AAP|302101|156|639548|B,Q,N
20190523|AAPL|5434580|50223|11910638|B,Q,N
20190523|AAT|4974|0|13120|Q,N
20190523|AAU|4601|0|32857|Q,N
20190523|AAWW|22351|0|47821|Q,N
20190523|AAXJ|24080|0|287364|Q
20190523|AAXN|93955|559|159730|B,Q,N
20190523|AB|38082|522|78750|Q,N
20190523|ABB|283181|450|394427|B,Q,N
20190523|ABBV|495100|304|886515|B,Q,N
20190523|ABC|114478|0|219532|B,Q,N
20190523|ABCB|65382|1142|90537|Q,N
20190523|ABDC|7136|0|16290|Q,N
20190523|ABEO|77216|0|149927|Q,N
20190523|ABEV|4128526|4900|8135051|B,Q,N
20190523|ABG|4446|35|8675|Q,N
20190523|ABIL|5980|0|27129|B,Q,N
20190523|ABIO|17900|0|53118|Q,N
20190523|ABM|40804|0|59596|Q,N
20190523|ABMD|144849|8|303655|B,Q,N
20190523|ABR|87344|2009|337517|Q,N
20190523|ABRpA|370|0|545|Q,N
20190523|ABRpC|700|0|1300|Q
20190523|ABT|469962|1016|1456017|B,Q,N
20190523|ABTX|1608|0|6688|Q,N
20190523|ABUS|44801|700|115063|Q,N
20190523|AC|104|0|332|Q
20190523|ACA|20810|100|62978|B,Q,N
20190523|ACAD|124885|1718|256760|B,Q,N
20190523|ACB|4054276|10800|6767137|B,Q,N
20190523|ACBI|4401|50|13186|Q,N
20190523|ACC|18217|2300|186133|B,Q,N
20190523|ACCO|59256|0|111817|B,Q,N
20190523|ACER|11515|0|20232|Q,N
20190523|ACES|743|0|1179|Q
20190523|ACGL|86866|0|158638|Q,N
20190523|ACGLO|9874|0|11448|Q,N
20190523|ACGLP|10214|1386|21158|Q,N
20190523|ACH|5066|0|8141|Q,N
