Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20191202|A|140201|153|420889|B,Q,N
20191202|AA|420429|538|994145|B,Q,N
20191202|AAAU|3214|0|11863|Q,N
20191202|AACG|1047|0|4010|Q,N
20191202|AADR|739|0|4003|Q
20191202|AAL|780500|3300|1777096|B,Q,N
20191202|AAME|2614|1600|2924|Q,N
20191202|AAN|72311|0|152391|Q,N
20191202|AAOI|76133|600|163831|B,Q,N
20191202|AAON|9763|0|26344|B,Q,N
20191202|AAP|69050|0|218503|B,Q,N
20191202|AAPL|3688629|28772|8653549|B,Q,N
20191202|AAT|18892|0|39495|Q,N
20191202|AAU|100837|1000|152787|Q,N
20191202|AAWW|38501|1394|95411|B,Q,N
20191202|AAXJ|71253|0|1146042|Q,N
20191202|AAXN|107961|598|190376|Q,N
20191202|AB|30003|250|99912|Q,N
20191202|ABB|206918|1800|407199|B,Q,N
20191202|ABBV|425595|8652|1771964|B,Q,N
20191202|ABC|85791|0|370286|B,Q,N
20191202|ABCB|76388|0|92770|Q,N
20191202|ABDC|28607|0|37377|Q,N
20191202|ABEO|97194|380|217615|Q,N
20191202|ABEV|998195|2890|2391489|B,Q,N
20191202|ABG|6518|0|11121|Q,N
20191202|ABIL|18379|0|35288|Q,N
20191202|ABIO|1201|0|3350|Q,N
20191202|ABM|22060|0|30578|B,Q,N
20191202|ABMD|126654|0|166944|B,Q,N
20191202|ABR|83900|0|360716|B,Q,N
20191202|ABRpA|91|0|91|Q,N
20191202|ABRpB|20|0|20|Q,N
20191202|ABRpC|740|0|1591|Q,N
20191202|ABT|279872|2930|664405|B,Q,N
20191202|ABTX|18856|0|69780|Q,N
20191202|ABUS|27419|2|3301639|Q,N
20191202|AC|228|0|575|Q,N
20191202|ACA|16966|145|58063|Q,N
20191202|ACAD|116019|2831|362057|B,Q,N
20191202|ACAMU|700|0|700|Q
20191202|ACB|5141429|10256|9497870|B,Q,N
20191202|ACBI|1080|0|3102|Q
20191202|ACC|109725|36|241433|B,Q,N
20191202|ACCO|57442|0|131171|Q,N
20191202|ACEL|174286|50|177949|Q,N
20191202|ACER|1207|130|5492|Q,N
20191202|ACES|4001|0|4910|Q,N
20191202|ACGL|130807|93|330587|B,Q,N
20191202|ACGLO|4888|2000|15914|Q,N
