Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190510|A|172834|330|672203|B,Q,N
20190510|AA|665758|1378|1243009|B,Q,N
20190510|AAAU|4813|0|8415|Q,N
20190510|AABA|165138|0|518833|B,Q,N
20190510|AAC|88494|1721|113474|Q,N
20190510|AADR|97|0|6360|Q
20190510|AAL|494035|13000|1622062|B,Q,N
20190510|AAMC|103|0|1055|Q
20190510|AAN|52891|18|270795|Q,N
20190510|AAOI|127924|4084|316742|B,Q,N
20190510|AAON|13123|0|22117|Q,N
20190510|AAP|86849|1282|281406|B,Q,N
20190510|AAPL|7296892|20037|14440766|B,Q,N
20190510|AAT|3417|0|11432|Q,N
20190510|AAU|23231|500|103919|Q,N
20190510|AAWW|27884|0|74226|Q,N
20190510|AAXJ|36406|0|108303|Q,N
20190510|AAXN|391060|58|578249|B,Q,N
20190510|AB|42888|567|80297|Q,N
20190510|ABB|237658|0|506228|B,Q,N
20190510|ABBV|538488|4441|1379042|B,Q,N
20190510|ABC|105537|152|243053|B,Q,N
20190510|ABCB|23278|725|44459|Q,N
20190510|ABDC|7282|0|10527|B,Q,N
20190510|ABEO|59013|0|136405|Q,N
20190510|ABEV|2597516|1800|4069872|B,Q,N
20190510|ABG|6934|960|11826|B,Q
20190510|ABIL|16749|0|41585|Q,N
20190510|ABIO|67362|2958|170531|B,Q,N
20190510|ABM|25714|32|44113|Q,N
20190510|ABMD|101719|798|189304|B,Q,N
20190510|ABR|587998|0|1005055|B,Q,N
20190510|ABRpC|1340|0|6050|Q,N
20190510|ABT|532825|9244|891024|B,Q,N
20190510|ABTX|5376|0|8883|Q,N
20190510|ABUS|52126|1353|64064|Q,N
20190510|AC|829|0|1099|Q
20190510|ACA|17376|0|60751|Q,N
20190510|ACAD|51121|2372|123396|B,Q,N
20190510|ACB|4713266|15597|9053566|B,Q,N
20190510|ACBI|9167|100|49720|Q,N
20190510|ACC|19080|1552|223472|Q,N
20190510|ACCO|43453|0|65594|B,Q,N
20190510|ACER|5282|0|18394|Q,N
20190510|ACES|4002|0|4299|Q,N
20190510|ACGL|115522|0|327714|Q,N
20190510|ACGLO|2291|0|10378|Q,N
20190510|ACGLP|4721|0|14362|Q,N
20190510|ACH|8357|0|18521|Q,N
20190510|ACHC|35146|1|106117|B,Q,N
20190510|ACHN|76139|400|210401|Q,N
20190510|ACHV|33088|0|65835|B,Q,N
20190510|ACIA|63559|82|144136|Q,N
20190510|ACIM|1112|0|5262|Q,N
20190510|ACIU|20725|910|36609|Q,N
20190510|ACIW|121771|496|186318|B,Q,N
20190510|ACLS|23058|1201|175865|Q,N
20190510|ACM|98346|300|207995|Q,N
20190510|ACMR|10699|0|29244|B,Q,N
20190510|ACN|376311|2748|552492|B,Q,N
20190510|ACNB|225|0|408|Q
20190510|ACOR|160639|200|244593|B,Q,N
20190510|ACP|7783|0|33906|Q,N
20190510|ACRE|21200|0|69564|Q,N
20190510|ACRS|206700|77684|397296|Q,N
20190510|ACRX|320193|10927|800834|Q,N
20190510|ACSI|57|0|877|N
20190510|ACST|51433|0|68518|Q,N
20190510|ACT|2081|0|4682|Q,N
20190510|ACTG|11503|0|46699|B,Q,N
20190510|ACTTU|69|0|20094|Q
20190510|ACU|4406|0|11039|B,Q,N
20190510|ACV|11388|100|24529|Q,N
20190510|ACWF|2634|0|5482|Q,N
20190510|ACWI|99267|0|184085|Q,N
20190510|ACWV|214195|1|258939|Q,N
20190510|ACWX|36052|0|134981|Q,N
20190510|ADAP|98502|2062|256984|B,Q,N
20190510|ADBE|193104|4105|375215|B,Q,N
20190510|ADC|24970|30|44623|B,Q,N
20190510|ADES|69775|0|163836|Q,N
20190510|ADI|214870|29530|416242|B,Q,N
20190510|ADIL|25058|107|60993|B,Q,N
20190510|ADILW|1|0|1|Q
20190510|ADM|439419|1082|745143|B,Q,N
20190510|ADMA|584027|2376|1185356|B,Q,N
20190510|ADMP|207825|5400|526303|Q,N
20190510|ADMS|208050|100|677966|B,Q,N
20190510|ADNT|326803|50|652065|B,Q,N
20190510|ADOM|293836|43623|614001|Q,N
20190510|ADP|102639|1562|369652|B,Q,N
20190510|ADRD|600|0|1164|Q
20190510|ADRE|401|0|833|Q
20190510|ADRO|86087|600|157194|B,Q,N
20190510|ADS|25880|213|84843|B,Q,N
20190510|ADSK|142102|1827|286591|B,Q,N
20190510|ADSW|29441|0|392372|Q,N
20190510|ADT|333895|1012|692325|Q,N
20190510|ADTN|3617|0|19954|Q,N
20190510|ADUS|13408|100|27751|B,Q,N
20190510|ADVM|24106|274|55642|Q,N
20190510|ADX|51292|0|97040|Q,N
20190510|ADXS|20146|300|53302|B,Q,N
20190510|ADYX|916|86|3581|Q,N
20190510|AE|500|0|1242|Q
20190510|AEB|420|0|4917|Q
20190510|AED/CL|8683|0|39844|Q
20190510|AEE|75975|0|155679|B,Q,N
20190510|AEF|15392|0|23111|Q,N
20190510|AEG|874721|4000|1385860|Q,N
20190510|AEGN|23562|0|95738|B,Q,N
20190510|AEH|6248|0|11183|Q,N
20190510|AEHR|17360|0|63850|Q,N
20190510|AEIS|43980|1|56167|B,Q,N
20190510|AEL|79666|0|132940|Q,N
20190510|AEM|75628|2900|107506|B,Q,N
20190510|AEMD|20882|212|188902|Q,N
20190510|AEO|757368|1405|1622815|B,Q,N
20190510|AEP|144617|1404|288576|B,Q,N
20190510|AEPpB|2074|0|2978|Q
20190510|AER|405198|0|702295|B,Q,N
20190510|AERI|161268|82|223451|Q,N
20190510|AES|746399|301|1692664|B,Q,N
20190510|AETI|486500|20569|1476640|B,Q,N
20190510|AEYE|2632|0|11186|Q,N
20190510|AEZS|15449|0|72222|Q,N
20190510|AFB|13326|0|31434|Q,N
20190510|AFC|2155|0|2282|Q,N
20190510|AFG|12959|0|48110|B,Q,N
20190510|AFGB|2526|0|4969|Q,N
20190510|AFGE|312|0|2906|Q,N
20190510|AFGH|1690|0|2797|Q,N
20190510|AFH|176005|2433|644907|Q,N
20190510|AFHBL|1093|0|1093|Q,N
20190510|AFI|34301|0|71047|Q,N
20190510|AFIF|27|0|2212|Q
20190510|AFIN|83710|3856|284418|B,Q,N
20190510|AFINP|2430|0|4930|Q,N
20190510|AFK|1242|0|3024|B,Q,N
20190510|AFL|338391|3675|953319|Q,N
20190510|AFMD|93009|100|174820|B,Q,N
20190510|AFT|12307|0|24418|Q,N
20190510|AFTY|4590|0|9006|B,Q,N
20190510|AG|626096|1600|1080603|B,Q,N
20190510|AGCO|51497|0|78003|Q,N
20190510|AGD|10192|400|21803|Q,N
20190510|AGE|5591|0|10651|B,Q,N
20190510|AGEN|945671|1412|1396892|B,Q,N
20190510|AGFS|39294|0|43622|Q,N
20190510|AGG|1538869|900|1944226|B,Q,N
20190510|AGGP|200|0|2467|Q
20190510|AGGY|17997|0|40990|Q,N
20190510|AGI|188769|0|322543|B,Q,N
20190510|AGIO|69146|1450|207976|B,Q,N
20190510|AGLE|12507|0|18315|B,Q,N
20190510|AGM|1203|0|2524|Q,N
20190510|AGM/A|110|0|110|Q
20190510|AGMH|358|0|452|B,Q
20190510|AGMpB|250|0|250|Q
20190510|AGN|315397|1279|1081085|B,Q,N
20190510|AGNC|617152|1000|1314175|B,Q,N
20190510|AGNCB|10309|0|14183|Q,N
20190510|AGNCM|1350|0|12879|Q,N
20190510|AGNCN|3797|0|8704|Q,N
20190510|AGO|232436|0|416611|B,Q,N
20190510|AGOpB|260|0|460|Q
20190510|AGOpE|280|0|2056|Q
20190510|AGQ|21159|0|30587|B,Q,N
20190510|AGR|49118|0|228281|Q,N
20190510|AGRO|17679|900|38827|Q,N
20190510|AGRX|39812|0|64727|Q,N
20190510|AGS|41844|98|107836|Q,N
20190510|AGTC|7483|0|16310|B,Q,N
20190510|AGX|8029|0|39450|B,Q,N
20190510|AGYS|7673|0|21922|Q,N
20190510|AGZ|3745|0|8358|Q,N
20190510|AGZD|960|0|3417|Q,N
20190510|AHC|1115|0|32971|Q,N
20190510|AHH|13080|1|30054|Q,N
20190510|AHLpC|2502|0|3099|Q,N
20190510|AHLpD|3322|0|6987|Q,N
20190510|AHT|36205|0|85714|B,Q,N
20190510|AHTpD|473|0|542|Q
20190510|AHTpF|1883|0|4878|Q,N
20190510|AHTpG|971|0|3713|Q
20190510|AHTpH|1344|0|4969|Q,N
20190510|AHTpI|1580|0|2060|B,Q
20190510|AI|44392|4200|96121|Q,N
20190510|AIA|11983|0|16402|B,Q,N
20190510|AIC|180|0|221|Q
20190510|AIEQ|3196|0|13001|Q,N
20190510|AIF|13048|0|31423|Q,N
20190510|AIG|608104|1451|1228541|B,Q,N
20190510|AIG/WS|18760|0|28390|Q,N
20190510|AIGpA|10061|0|24159|Q,N
20190510|AIHS|13345|100|53223|B,Q,N
20190510|AIIQ|170|1|423|Q,N
20190510|AIMC|23943|0|80013|Q,N
20190510|AIMT|51262|1345|95122|Q,N
20190510|AIN|4057|0|11137|B,Q,N
20190510|AINC|1819|0|3040|Q
