Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190812|A|275236|56742|484623|B,Q,N
20190812|AA|523504|6151|890287|B,Q,N
20190812|AAAU|19188|0|30402|Q,N
20190812|AABA|155011|107|489620|Q,N
20190812|AAC|1649|0|46923|Q,N
20190812|AADR|161|0|1080|Q
20190812|AAL|1714452|18540|3223321|B,Q,N
20190812|AAMC|851|0|2819|Q,N
20190812|AAN|54090|25|89671|B,Q,N
20190812|AAOI|186118|1800|277532|B,Q,N
20190812|AAON|14011|0|30957|B,Q,N
20190812|AAP|190328|1228|474877|B,Q,N
20190812|AAPL|3295985|30879|8548542|B,Q,N
20190812|AAT|5665|0|16246|Q,N
20190812|AAU|77511|0|189848|B,Q,N
20190812|AAWW|64846|0|117603|B,Q,N
20190812|AAXJ|63339|100|289961|Q,N
20190812|AAXN|179185|4836|334103|B,Q,N
20190812|AB|42832|0|108158|B,Q,N
20190812|ABB|460785|229|1103707|Q,N
20190812|ABBV|694421|9007|2088907|B,Q,N
20190812|ABC|156329|81|272263|B,Q,N
20190812|ABCB|14597|223|36237|Q,N
20190812|ABDC|9776|0|18272|Q,N
20190812|ABEO|220797|1902|313519|B,Q,N
20190812|ABEV|1713281|4200|7304217|Q,N
20190812|ABG|5911|0|19334|Q,N
20190812|ABIL|5049|5|21257|B,Q,N
20190812|ABIO|2785|25|9013|Q,N
20190812|ABM|5903|0|15787|Q,N
20190812|ABMD|63906|145|150582|B,Q,N
20190812|ABR|536466|3335|790153|Q,N
20190812|ABRpA|951|0|951|Q,N
20190812|ABRpC|100|0|665|Q
20190812|ABT|339030|1834|1116106|Q,N
20190812|ABTX|1168|0|1919|Q
20190812|ABUS|61384|0|72862|Q,N
20190812|AC|403|0|403|Q
20190812|ACA|36177|0|72517|Q,N
20190812|ACAD|117983|512|364107|B,Q,N
20190812|ACAMU|50012|0|50028|Q,N
20190812|ACAMW|100|0|100|Q
20190812|ACB|2314753|7508|4213820|B,Q,N
20190812|ACBI|4157|0|16604|Q,N
20190812|ACC|34328|0|96120|Q,N
20190812|ACCO|63336|0|112843|Q,N
20190812|ACER|9598|0|50368|B,Q,N
20190812|ACES|1892|0|2633|Q,N
20190812|ACGL|72165|0|275212|B,Q,N
20190812|ACGLO|4393|0|12176|Q,N
20190812|ACGLP|11962|0|15824|Q,N
20190812|ACH|8627|0|10893|B,Q,N
20190812|ACHC|45353|0|72688|B,Q,N
20190812|ACHN|124484|300|397779|B,Q,N
20190812|ACHV|8924|350|20119|Q,N
20190812|ACIA|28868|96|114905|B,Q,N
20190812|ACIM|917|0|2440|Q,N
20190812|ACIO|604|0|1389|Q,N
20190812|ACIU|17008|0|35984|Q,N
20190812|ACIW|117496|254|167502|B,Q,N
20190812|ACLS|12388|0|26084|Q,N
20190812|ACM|51273|0|156956|Q,N
20190812|ACMR|15050|1000|32110|B,Q,N
20190812|ACN|150465|2488|383993|B,Q,N
20190812|ACNB|1439|0|2228|Q,N
20190812|ACOR|179191|10|379141|B,Q,N
20190812|ACP|12619|0|18705|Q,N
20190812|ACRE|38326|0|65637|B,Q,N
20190812|ACRS|691449|3282|1737015|Q,N
20190812|ACRX|193815|1256|403516|Q,N
20190812|ACSI|200|0|202|Q
20190812|ACST|454207|36808|787215|B,Q,N
20190812|ACT|381|0|1515|Q,N
20190812|ACTG|2148|0|8459|Q
20190812|ACTT|1|0|25|N
20190812|ACTTW|7050|0|7983|Q
20190812|ACU|1614|0|6296|Q,N
20190812|ACV|18221|0|38488|B,Q,N
20190812|ACWF|1324|0|3015|Q
20190812|ACWI|293914|0|444565|Q,N
20190812|ACWV|71176|0|150436|Q,N
20190812|ACWX|27758|2700|137236|Q,N
20190812|ACY|1564|0|4112|B,Q
20190812|ADAP|59650|4202|205470|B,Q,N
20190812|ADBE|88435|3568|398800|B,Q,N
20190812|ADC|12400|0|23442|Q,N
20190812|ADES|17894|0|45579|B,Q,N
20190812|ADI|50599|1417|216172|B,Q,N
20190812|ADIL|2947|0|4489|Q,N
20190812|ADM|401041|988|909616|B,Q,N
20190812|ADMA|180708|844|416105|B,Q,N
20190812|ADMP|170202|1160|644805|Q,N
20190812|ADMS|19161|1400|56002|Q,N
20190812|ADNT|77433|0|291054|B,Q,N
20190812|ADOM|27504|0|151119|Q,N
20190812|ADP|96212|2216|218542|B,Q,N
20190812|ADPT|72927|499|200919|B,Q,N
