timestamp,open,high,low,close,volume,dividends,stock_splits
2014-12-09,60.39,60.39,60.39,60.44,44470,0,0
2014-12-10,60.44,60.44,60.44,60.44,0,0,0
2014-12-11,60.43,60.43,60.43,60.4,2978,0,0
2014-12-12,60.53,60.53,60.53,60.5,3725,0,0
2014-12-15,60.59,60.59,60.59,60.59,0,0,0
2014-12-16,60.67,60.67,60.67,60.67,0,0,0
2014-12-17,60.71,60.71,60.71,60.71,0,0,0
2014-12-18,60.72,60.72,60.72,60.69,3377,0,0
2014-12-19,60.73,60.73,60.73,60.73,0,0,0
2014-12-22,60.77,60.77,60.77,60.77,16342,0,0
2014-12-23,60.79,60.79,60.79,60.79,0,0,0
2014-12-29,60.88,60.88,60.88,60.88,0,0,0
2014-12-30,60.99,60.99,60.99,60.99,0,0,0
2015-01-02,61.26,61.26,61.26,61.26,0,0,0
2015-01-05,61.16,61.16,61.16,61.16,4592,0,0
2015-01-06,61.37,61.37,61.37,61.37,0,0,0
2015-01-07,61.19,61.19,61.19,61.19,0,0,0
2015-01-08,61.16,61.16,61.16,61.16,0,0,0
2015-01-09,61.15,61.15,61.15,61.15,0,0,0
2015-01-12,61.28,61.28,61.28,61.28,0,0,0
2015-01-13,61.32,61.32,61.32,61.32,0,0,0
2015-01-14,61.55,61.55,61.55,61.55,0,0,0
2015-01-15,61.55,61.55,61.55,61.55,0,0,0
2015-01-16,61.74,61.74,61.74,61.71,2762,0,0
2015-01-19,61.75,61.75,61.75,61.75,0,0,0
2015-01-20,61.73,61.73,61.73,61.73,0,0,0
2015-01-21,61.57,61.57,61.57,61.53,2834,0,0
2015-01-22,61.95,61.95,61.95,61.95,0,0,0
2015-01-23,62.26,62.26,62.26,62.26,0,0,0
2015-01-26,62.3,62.3,62.3,62.3,0,0,0
2015-01-27,62.25,62.25,62.25,62.25,0,0,0
2015-01-28,62.21,62.21,62.21,62.21,0,0,0
2015-01-29,62.2,62.2,62.2,62.18,90,0,0
2015-01-30,61.93,61.93,61.93,61.93,0,0,0
2015-02-02,61.96,61.96,61.96,61.96,0,0,0
2015-02-03,61.98,61.98,61.98,61.93,188,0,0
2015-02-04,61.99,61.99,61.99,61.97,90,0,0
2015-02-05,61.97,61.97,61.97,61.97,0,0,0
2015-02-06,61.92,61.92,61.92,61.89,3793,0,0
2015-02-09,61.8,61.8,61.8,61.8,0,0,0
2015-02-10,61.72,61.72,61.72,61.72,0,0,0
2015-02-11,61.76,61.76,61.76,61.76,0,0,0
2015-02-12,61.92,61.92,61.92,61.89,414,0,0
2015-02-13,61.93,61.93,61.93,61.93,0,0,0
2015-02-16,61.87,61.87,61.87,61.87,0,0,0
2015-02-17,61.81,61.81,61.81,61.81,0,0,0
2015-02-18,61.76,61.76,61.76,61.76,0,0,0
2015-02-19,61.76,61.76,61.76,61.76,0,0,0
2015-02-20,61.81,61.81,61.81,61.81,0,0,0
2015-02-23,61.94,61.94,61.94,61.94,0,0,0
2015-02-24,61.94,61.94,61.94,61.94,0,0,0
2015-02-25,62.15,62.15,62.15,62.12,4036,0,0
2015-02-26,62.39,62.39,62.39,62.39,0,0,0
2015-02-27,62.37,62.37,62.37,62.37,0,0,0
2015-03-02,62.29,62.29,62.29,62.29,0,0,0
2015-03-03,62.16,62.16,62.16,62.16,0,0,0
2015-03-04,62.14,62.14,62.14,62.14,0,0,0
