Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200310|A|6576|179|21784|N
20200310|AA|207096|3618|587578|N
20200310|AAAU|14808|0|53402|N
20200310|AACG|21|20|1651|N
20200310|AAL|4322181|12|7272408|N
20200310|AAMC|235|0|235|N
20200310|AAN|4792|0|16923|N
20200310|AAOI|35438|140|53673|N
20200310|AAON|601|288|1733|N
20200310|AAP|4666|0|11601|N
20200310|AAPL|4726984|800|9659871|N
20200310|AAT|501|0|1746|N
20200310|AAU|22706|348|105926|N
20200310|AAWW|6490|133|11716|N
20200310|AAXJ|1141|0|2372|N
20200310|AAXN|9354|756|26924|N
20200310|AB|38651|298|81205|N
20200310|ABB|82474|0|109198|N
20200310|ABBV|292208|0|533212|N
20200310|ABC|6986|0|21451|N
20200310|ABCB|1558|402|3480|N
20200310|ABEO|47380|21|102502|N
20200310|ABEQ|7405|0|9630|N
20200310|ABEV|782601|0|2172220|N
20200310|ABG|4937|0|5461|N
20200310|ABIO|116|116|2942|N
20200310|ABM|35472|100|37391|N
20200310|ABMD|4568|0|17850|N
20200310|ABR|102098|4380|213670|N
20200310|ABRpA|1650|0|3550|N
20200310|ABT|72499|0|142514|N
20200310|ABTX|142|0|323|N
20200310|ABUS|27679|46|39226|N
20200310|AC|25|0|36|N
20200310|ACA|6466|41|8449|N
20200310|ACAD|16662|96|51541|N
20200310|ACAM|5|0|7|N
20200310|ACB|1053645|51847|4380467|N
20200310|ACBI|4|0|507|N
20200310|ACC|8118|0|44963|N
20200310|ACCO|1378|0|19108|N
20200310|ACEL|1126|0|4401|N
20200310|ACER|756|29|5636|N
20200310|ACES|2541|343|7214|N
20200310|ACGL|8990|0|18058|N
20200310|ACGLO|720|0|921|N
20200310|ACGLP|1390|0|2666|N
20200310|ACH|5794|0|10610|N
20200310|ACHC|672|300|1326|N
20200310|ACHV|12556|458|61103|N
20200310|ACIA|5971|0|9745|N
20200310|ACIO|827|0|918|N
20200310|ACIU|1222|87|7302|N
20200310|ACIW|23360|36|30139|N
20200310|ACLS|982|0|2238|N
20200310|ACM|14531|301|47237|N
20200310|ACMR|22973|483|39030|N
20200310|ACN|44816|2776|99776|N
20200310|ACNB|351|50|2249|N
20200310|ACOR|72909|547|141718|N
20200310|ACP|1829|256|15342|N
20200310|ACRE|37845|48|60171|N
20200310|ACRS|16278|13|28419|N
20200310|ACRX|183859|29018|331783|N
20200310|ACSI|1550|0|1901|N
20200310|ACST|96759|541|410576|N
20200310|ACTG|9991|0|15819|N
20200310|ACU|77|0|745|N
20200310|ACV|8284|0|23313|N
20200310|ACWF|755|0|5396|N
20200310|ACWI|18101|0|66993|N
20200310|ACWV|14063|0|52424|N
20200310|ACWX|18059|0|40580|N
20200310|ADAP|33018|592|83566|N
20200310|ADBE|125002|0|237168|N
20200310|ADC|1675|0|3379|N
20200310|ADES|4862|134|9028|N
20200310|ADI|13755|0|32832|N
20200310|ADIL|829|7|1043|N
20200310|ADM|72951|0|152844|N
20200310|ADMA|323534|1808|605911|N
20200310|ADME|88|0|3290|N
20200310|ADMP|13610|185|42576|N
20200310|ADMS|17014|237|37264|N
20200310|ADNT|10436|103|56256|N
20200310|ADP|25566|100|58324|N
20200310|ADPT|18509|414|49053|N
20200310|ADRO|27115|212|84408|N
20200310|ADS|21138|339|32562|N
20200310|ADSK|12429|1128|48191|N
20200310|ADSW|1100|0|5300|N
20200310|ADT|30293|332|214249|N
20200310|ADTN|6691|0|6991|N
20200310|ADUS|1568|0|4771|N
20200310|ADVM|8281|95|35341|N
20200310|ADX|79419|245|126627|N
20200310|ADXS|238211|7666|617284|N
20200310|AE|15|15|548|N
20200310|AEB|204|0|1504|N
20200310|AEE|2779|0|18289|N
20200310|AEF|8676|0|11562|N
20200310|AEFC|2676|0|3782|N
20200310|AEG|148387|1503|215797|N
20200310|AEGN|511|0|709|N
20200310|AEHR|519|14|525|N
20200310|AEIS|734|147|1578|N
20200310|AEL|11385|0|26663|N
20200310|AELpA|4626|2000|5219|N
20200310|AEM|10005|0|64289|N
20200310|AEMD|113486|313|315719|N
20200310|AEO|55827|647|94687|N
20200310|AEP|13036|0|44500|N
