Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200311|A|6521|0|28922|N
20200311|AA|276426|1326|544708|N
20200311|AAAU|38795|0|43237|N
20200311|AACG|116|0|3338|N
20200311|AAL|2743314|0|4260575|N
20200311|AAMC|20|0|90|N
20200311|AAN|6453|0|19420|N
20200311|AAOI|38181|213|86593|N
20200311|AAON|3504|95|8688|N
20200311|AAP|1305|0|7564|N
20200311|AAPL|4354045|200|9035118|N
20200311|AAT|600|0|2349|N
20200311|AAU|28783|214|160704|N
20200311|AAWW|15897|148|30911|N
20200311|AAXJ|6425|0|7783|N
20200311|AAXN|9773|49|48136|N
20200311|AB|27556|0|59008|N
20200311|ABB|14314|0|31605|N
20200311|ABBV|171962|0|362243|N
20200311|ABC|5213|0|26094|N
20200311|ABCB|6653|10|8184|N
20200311|ABEO|13452|50|43275|N
20200311|ABEQ|1464|0|1480|N
20200311|ABEV|486343|1000|1785757|N
20200311|ABG|6016|0|7236|N
20200311|ABIO|463|0|982|N
20200311|ABM|899|0|7223|N
20200311|ABMD|6572|0|19727|N
20200311|ABR|61508|0|177270|N
20200311|ABRpA|1150|0|2550|N
20200311|ABRpB|1000|0|1334|N
20200311|ABT|94186|0|259736|N
20200311|ABTX|1700|0|1700|N
20200311|ABUS|9880|0|28993|N
20200311|AC|301|0|607|N
20200311|ACA|961|0|5825|N
20200311|ACAD|16719|168|41470|N
20200311|ACB|991235|13615|4265924|N
20200311|ACC|12636|0|35637|N
20200311|ACCO|1022|0|7063|N
20200311|ACEL|4240|0|4245|N
20200311|ACER|291|0|5762|N
20200311|ACES|1715|0|7033|N
20200311|ACGL|4893|0|11971|N
20200311|ACGLO|680|0|1537|N
20200311|ACGLP|355|0|4053|N
20200311|ACH|441|0|4485|N
20200311|ACHC|478|0|3522|N
20200311|ACHV|80769|46|160616|N
20200311|ACIA|2753|0|18628|N
20200311|ACIO|2514|0|2598|N
20200311|ACIU|2809|0|9853|N
20200311|ACIW|4734|0|9943|N
20200311|ACLS|1412|0|2097|N
20200311|ACM|16876|0|163140|N
20200311|ACMR|5164|0|11659|N
20200311|ACN|32468|0|64991|N
20200311|ACNB|250|0|2582|N
20200311|ACOR|32229|0|127779|N
20200311|ACP|1182|0|26247|N
20200311|ACRE|316|0|14819|N
20200311|ACRS|36123|0|67489|N
20200311|ACRX|64856|0|90547|N
20200311|ACST|119936|0|430836|N
20200311|ACTG|542|0|10599|N
20200311|ACU|102|0|116|N
20200311|ACV|9706|0|24332|N
20200311|ACWF|833|0|4520|N
20200311|ACWI|76911|0|109137|N
20200311|ACWV|3226|0|32912|N
20200311|ACWX|28461|0|55532|N
20200311|ADAP|41375|0|54425|N
20200311|ADBE|101774|0|238825|N
20200311|ADC|914|0|2407|N
20200311|ADES|6153|0|9197|N
20200311|ADI|30456|0|68812|N
20200311|ADIL|85|0|351|N
20200311|ADM|46952|0|83938|N
20200311|ADMA|119603|1638|260780|N
20200311|ADME|2950|0|4078|N
20200311|ADMP|74687|173|186333|N
20200311|ADMS|15307|0|33589|N
20200311|ADNT|25325|69|95327|N
20200311|ADP|7533|0|28017|N
20200311|ADPT|18477|320|44772|N
20200311|ADRO|1680|81|11712|N
20200311|ADS|10215|18|19493|N
20200311|ADSK|12845|0|36934|N
20200311|ADSW|22981|0|30143|N
20200311|ADT|36465|0|83828|N
20200311|ADTN|8512|0|8719|N
20200311|ADUS|1549|0|3328|N
