Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190404|A|3178|0|20076|N
20190404|AA|49140|0|191162|N
20190404|AAAU|209|0|1175|N
20190404|AABA|31979|0|129357|N
20190404|AAC|3068|0|5227|N
20190404|AADR|60|0|453|N
20190404|AAL|174294|0|635227|N
20190404|AAN|541|0|3372|N
20190404|AAOI|20059|0|33567|N
20190404|AAON|296|0|815|N
20190404|AAP|3406|0|37832|N
20190404|AAPL|1541346|116|2431699|N
20190404|AAT|580|0|1572|N
20190404|AAU|4960|0|12126|N
20190404|AAWW|678|0|9124|N
20190404|AAXJ|1827|0|5364|N
20190404|AAXN|7511|0|16050|N
20190404|AB|3777|0|16025|N
20190404|ABB|9039|0|45613|N
20190404|ABBV|67043|95|267478|N
20190404|ABC|5559|0|27440|N
20190404|ABCB|362|0|1931|N
20190404|ABDC|7|0|575|N
20190404|ABEO|38866|0|64400|N
20190404|ABEV|955415|0|2156586|N
20190404|ABG|189|0|596|N
20190404|ABIL|3665|0|16753|N
20190404|ABIO|72177|80|167626|N
20190404|ABM|170|0|11564|N
20190404|ABMD|5530|0|26483|N
20190404|ABR|11461|0|46435|N
20190404|ABRpA|392|0|890|N
20190404|ABRpB|100|0|100|N
20190404|ABRpC|642|0|942|N
20190404|ABT|41058|0|111527|N
20190404|ABUS|7507|0|75854|N
20190404|ACA|681|0|3669|N
20190404|ACAD|20531|0|41277|N
20190404|ACB|1355880|0|2727562|N
20190404|ACBI|624|0|1212|N
20190404|ACC|4177|0|7501|N
20190404|ACCO|1542|0|9683|N
20190404|ACES|226|0|1136|N
20190404|ACGL|532|0|4598|N
20190404|ACGLO|2313|0|9987|N
20190404|ACGLP|156|0|7571|N
20190404|ACH|946|0|2020|N
20190404|ACHC|4893|0|10847|N
20190404|ACHN|6743|0|65237|N
20190404|ACHV|48846|0|110853|N
20190404|ACIA|2816|0|28518|N
20190404|ACIM|1199|0|1652|N
20190404|ACIU|5279|0|21071|N
20190404|ACIW|1447|0|2684|N
20190404|ACLS|1500|0|3158|N
20190404|ACM|2340|0|30009|N
20190404|ACMR|2900|0|12197|N
20190404|ACN|22663|0|58629|N
20190404|ACOR|6495|0|47571|N
20190404|ACP|4940|0|16712|N
20190404|ACRE|1054|0|10370|N
20190404|ACRS|12103|0|20743|N
20190404|ACRX|53108|0|234244|N
20190404|ACSG|50|0|50|N
20190404|ACST|14398|0|22842|N
20190404|ACT|13|0|166|N
20190404|ACU|1|0|1|N
20190404|ACV|1117|0|3267|N
20190404|ACWF|185|0|5843|N
20190404|ACWI|126083|0|132270|N
20190404|ACWV|2963|0|9131|N
20190404|ACWX|306|0|13204|N
20190404|ADAP|23698|0|49640|N
20190404|ADBE|71880|100|163482|N
20190404|ADC|21|0|306|N
20190404|ADES|2119|0|20616|N
20190404|ADI|4134|0|43139|N
20190404|ADIL|3651|0|19718|N
20190404|ADM|12840|0|97101|N
20190404|ADMA|59525|0|300768|N
20190404|ADMP|15412|0|30310|N
20190404|ADMS|5051|0|23971|N
20190404|ADNT|88381|0|175888|N
20190404|ADOM|103126|0|164237|N
20190404|ADP|2587|0|18585|N
20190404|ADRO|9034|0|21242|N
20190404|ADS|8903|0|11425|N
20190404|ADSK|13699|0|62960|N
20190404|ADSW|300|0|615|N
20190404|ADT|19121|0|60934|N
20190404|ADTN|1|0|902|N
20190404|ADUS|158|0|1557|N
20190404|ADVM|9590|0|23589|N
20190404|ADX|9912|0|23762|N
20190404|ADXS|47519|751|93921|N
20190404|AEB|900|0|3408|N
20190404|AED|20|0|302|N
20190404|AEE|8544|0|27173|N
20190404|AEF|1020|0|1736|N
20190404|AEG|3366|0|17320|N
20190404|AEH|948|0|3263|N
20190404|AEHR|17222|0|23733|N
20190404|AEIS|1204|0|106431|N
20190404|AEL|3428|0|5565|N
20190404|AEM|6173|0|41719|N
20190404|AEMD|12398|0|35179|N
20190404|AEO|31514|0|55806|N
20190404|AEP|5563|0|33953|N
20190404|AEPpB|300|0|300|N
20190404|AER|2371|0|20960|N
20190404|AERI|16460|0|32013|N
20190404|AES|51872|0|97771|N
20190404|AETI|5010|0|6722|N
20190404|AEYE|4170|0|8373|N
20190404|AEZS|20675|0|83562|N
20190404|AFB|4025|0|20838|N
20190404|AFG|325|0|1051|N
20190404|AFGE|72|0|286|N
20190404|AFGH|8316|0|8416|N
20190404|AFH|26362|0|115316|N
20190404|AFI|100|0|2836|N
20190404|AFIN|23900|0|31091|N
20190404|AFINP|1940|0|2740|N
20190404|AFK|16|0|489|N
20190404|AFL|8366|0|27116|N
20190404|AFMD|31221|0|94087|N
20190404|AFT|4452|0|4467|N
20190404|AFTY|400|0|801|N
20190404|AG|274945|0|570872|N
20190404|AGCO|1713|0|4824|N
20190404|AGD|11|0|393|N
20190404|AGE|6003|0|8883|N
20190404|AGEN|30646|0|57238|N
20190404|AGFS|6041|0|8005|N
20190404|AGG|118579|0|168472|N
20190404|AGGP|57|0|763|N
20190404|AGGY|12163|0|22224|N
20190404|AGI|23447|0|140770|N
20190404|AGIO|3137|0|6525|N
20190404|AGLE|4868|0|7311|N
20190404|AGM|107|0|107|N
20190404|AGN|23694|0|102187|N
20190404|AGNC|37241|0|266863|N
20190404|AGNCB|287|0|3989|N
20190404|AGNCM|2400|0|2550|N
20190404|AGNCN|6|0|4016|N
20190404|AGO|782|0|4175|N
20190404|AGOpB|300|0|300|N
20190404|AGOpE|1130|0|1715|N
20190404|AGQ|11300|0|21153|N
20190404|AGR|2235|0|4800|N
20190404|AGRO|9433|0|13281|N
20190404|AGRX|26515|0|40091|N
20190404|AGS|165|0|5777|N
20190404|AGTC|1001|0|1021|N
20190404|AGX|35|0|1500|N
20190404|AGYS|50|0|750|N
20190404|AGZ|86|0|8977|N
20190404|AGZD|2074|0|2827|N
20190404|AHC|1738|0|7338|N
20190404|AHH|2248|0|5560|N
20190404|AHLpC|1390|0|1470|N
20190404|AHPI|500|0|1901|N
20190404|AHT|6318|0|33480|N
20190404|AHTpF|1125|0|1697|N
20190404|AHTpG|1000|0|1000|N
20190404|AHTpH|900|0|2425|N
20190404|AHTpI|5012|0|5302|N
20190404|AI|11542|0|25581|N
20190404|AIA|4|0|11|N
20190404|AIEQ|1304|0|5765|N
20190404|AIF|200|0|3501|N
20190404|AIG|34013|0|93862|N
20190404|AIG/WS|8900|0|11878|N
20190404|AIGpA|2192|0|8272|N
20190404|AIHS|2500|0|22447|N
20190404|AIIQ|5|0|5|N
20190404|AIMC|1300|0|125885|N
20190404|AIMT|13635|0|30985|N
20190404|AIN|68|0|429|N
20190404|AINV|4356|0|16131|N
20190404|AIPT|604|0|1825|N
20190404|AIQ|511|0|759|N
20190404|AIR|2339|0|7736|N
20190404|AIRG|8249|0|9674|N
20190404|AIRI|5437|0|8296|N
20190404|AIRT|3|0|3|N
20190404|AIV|200|0|2881|N
20190404|AIW|1350|0|1350|N
20190404|AIZ|704|0|3454|N
20190404|AIpB|13|0|200|N
20190404|AJG|4810|0|23905|N
20190404|AJRD|1520|0|5961|N
20190404|AJX|807|0|807|N
20190404|AKAM|3475|0|10915|N
20190404|AKAO|501851|6356|1062393|N
20190404|AKBA|42518|400|89050|N
20190404|AKCA|1434|0|6279|N
20190404|AKER|20563|233|66934|N
20190404|AKG|44|0|13436|N
20190404|AKR|908|0|20408|N
20190404|AKRX|11888|0|46512|N
20190404|AKS|143835|0|735796|N
20190404|AKTS|3076|0|11991|N
20190404|AKTX|43160|1386|96639|N
20190404|AL|30462|0|45773|N
20190404|ALB|14049|0|31098|N
20190404|ALBO|533|0|1995|N
20190404|ALCO|900|0|3105|N
20190404|ALDR|2051|0|8047|N
20190404|ALDX|17769|0|31739|N
20190404|ALE|231|0|1423|N
20190404|ALEC|7740|0|12785|N
20190404|ALEX|610|0|2061|N
20190404|ALG|25|0|125|N
20190404|ALGN|12871|0|26724|N
20190404|ALGT|1569|0|4182|N
20190404|ALIM|6612|0|16480|N
20190404|ALJJ|5|0|105|N
20190404|ALK|19440|0|45872|N
20190404|ALKS|3686|600|40973|N
20190404|ALL|5372|0|37916|N
20190404|ALLE|3015|0|6011|N
20190404|ALLK|720|0|922|N
20190404|ALLO|1030|0|11195|N
20190404|ALLT|1000|0|3990|N
20190404|ALLY|3236|0|54949|N
20190404|ALLYpA|891|0|1308|N
20190404|ALLpB|800|0|14010|N
20190404|ALLpD|450|0|450|N
20190404|ALLpE|1408|0|2955|N
20190404|ALLpF|50|0|330|N
20190404|ALLpG|253|0|5892|N
20190404|ALNA|93|0|99|N
20190404|ALNY|4602|0|12758|N
20190404|ALO|2658|0|6223|N
20190404|ALOT|6468|300|17820|N
20190404|ALPN|3950|0|4410|N
20190404|ALPpQ|19|0|1478|N
20190404|ALQA|5032|0|12456|N
20190404|ALRM|7309|0|16107|N
20190404|ALRN|5283|0|20640|N
20190404|ALSK|722|0|5133|N
20190404|ALSN|1306|0|25223|N
20190404|ALT|108986|0|238230|N
20190404|ALTM|196|0|723|N
20190404|ALTR|893|0|10899|N
20190404|ALTY|4927|0|4933|N
20190404|ALV|2580|0|6679|N
20190404|ALX|10|0|21|N
20190404|ALXN|11124|0|35169|N
20190404|AM|19599|0|27692|N
20190404|AMAG|3314|0|6531|N
20190404|AMAL|750|0|751|N
20190404|AMAT|87768|0|318420|N
20190404|AMBA|17607|0|26750|N
20190404|AMBC|748|0|1583|N
20190404|AMBR|1100|0|3100|N
20190404|AMC|44104|0|176850|N
20190404|AMCN|120618|0|231256|N
20190404|AMCX|2779|0|5282|N
20190404|AMD|12400303|21995|18971806|N
20190404|AME|2547|0|13896|N
20190404|AMED|1236|0|5858|N
20190404|AMEH|1|0|3|N
20190404|AMG|1436|0|4780|N
20190404|AMGN|4802|0|34158|N
20190404|AMH|1111|0|4655|N
20190404|AMJ|21146|0|86947|N
20190404|AMJL|85|0|361|N
20190404|AMKR|13232|0|39060|N
20190404|AMLP|679800|0|1123334|N
20190404|AMN|2955|0|10486|N
20190404|AMOT|2200|0|3325|N
20190404|AMP|4112|0|5887|N
20190404|AMPE|54778|100|171969|N
20190404|AMPH|784|0|1685|N
20190404|AMR|65227|135|194690|N
20190404|AMRC|386|0|474|N
20190404|AMRH|1188356|5322|2653355|N
20190404|AMRK|1700|0|5700|N
20190404|AMRN|816381|2449|1434455|N
20190404|AMRS|383605|0|1947738|N
20190404|AMRWW|9375|0|9375|N
20190404|AMRX|3916|0|13464|N
20190404|AMS|15|0|2422|N
20190404|AMSC|1205|0|16830|N
20190404|AMSF|199|0|424|N
20190404|AMSWA|1450|0|3649|N
20190404|AMT|11379|0|41078|N
20190404|AMTBB|4204|0|5418|N
