Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190822|A|5734|0|10897|N
20190822|AA|78629|0|248172|N
20190822|AAAU|6278|0|6607|N
20190822|AABA|8311|0|295074|N
20190822|AAC|18665|0|30783|N
20190822|AAL|312621|0|663427|N
20190822|AAMC|3|3|3|N
20190822|AAME|17|0|101|N
20190822|AAN|3496|0|4347|N
20190822|AAOI|1889|0|9098|N
20190822|AAON|582|0|1260|N
20190822|AAP|6209|0|27545|N
20190822|AAPL|1422348|0|3238643|N
20190822|AAT|38|0|75|N
20190822|AAU|2411|0|34757|N
20190822|AAWW|4996|0|8004|N
20190822|AAXJ|7|0|441|N
20190822|AAXN|2756|0|17124|N
20190822|AB|8862|0|23451|N
20190822|ABB|21395|0|53031|N
20190822|ABBV|141196|0|657176|N
20190822|ABC|4889|0|106533|N
20190822|ABCB|489|0|5575|N
20190822|ABDC|1863|0|2778|N
20190822|ABEO|8635|0|24889|N
20190822|ABEV|716926|0|2004013|N
20190822|ABIL|5248|5|45913|N
20190822|ABIO|28140|0|35844|N
20190822|ABM|528|0|3631|N
20190822|ABMD|3368|0|10228|N
20190822|ABR|33160|2966|72740|N
20190822|ABRpB|826|0|826|N
20190822|ABT|27031|0|117484|N
20190822|ABTX|1400|0|4450|N
20190822|ABUS|14262|0|16562|N
20190822|ACA|402|0|5547|N
20190822|ACAD|10134|0|48842|N
20190822|ACB|569815|21144|1322288|N
20190822|ACBI|300|0|613|N
20190822|ACC|1808|0|4996|N
20190822|ACCO|4516|0|73798|N
20190822|ACER|167|0|4050|N
20190822|ACES|222|0|339|N
20190822|ACGL|5955|0|93470|N
20190822|ACGLO|309|0|427|N
20190822|ACGLP|3846|0|4036|N
20190822|ACH|2475|0|6520|N
20190822|ACHC|836|0|2348|N
20190822|ACHN|6530|0|39847|N
20190822|ACHV|19545|0|34566|N
20190822|ACIA|3442|0|4850|N
20190822|ACIM|106|0|2888|N
20190822|ACIO|440|0|440|N
20190822|ACIU|57|0|6339|N
20190822|ACIW|25572|0|30843|N
20190822|ACLS|10401|0|27620|N
20190822|ACM|999|0|9368|N
20190822|ACMR|1748|0|3920|N
20190822|ACN|13591|0|31956|N
20190822|ACNB|3|0|3|N
20190822|ACOR|29754|0|151249|N
20190822|ACP|9363|0|10774|N
20190822|ACRE|1341|0|2352|N
20190822|ACRS|151154|450|290098|N
20190822|ACRX|32434|0|96275|N
20190822|ACSI|256|0|501|N
20190822|ACST|124487|0|205500|N
20190822|ACT|1|0|404|N
20190822|ACTG|871|0|8673|N
20190822|ACTT|11|0|52|N
20190822|ACU|366|0|666|N
20190822|ACV|865|0|1415|N
20190822|ACWI|7880|0|53047|N
20190822|ACWV|5535|0|15702|N
20190822|ACWX|817|0|10276|N
20190822|ADAP|16211|0|23051|N
20190822|ADBE|12666|0|40479|N
20190822|ADC|436|0|6356|N
20190822|ADES|386|0|3617|N
20190822|ADI|35840|0|110102|N
20190822|ADIL|921|0|2640|N
20190822|ADM|36694|0|94091|N
20190822|ADMA|26670|700|94034|N
20190822|ADMP|22912|2000|54263|N
20190822|ADMS|1435|0|2272|N
20190822|ADNT|4172|0|10317|N
20190822|ADP|3812|0|9515|N
20190822|ADPT|7774|0|13163|N
20190822|ADRO|5290|0|7092|N
20190822|ADS|12076|0|19526|N
20190822|ADSK|12249|0|114370|N
20190822|ADSW|1205|0|1362|N
20190822|ADT|13365|0|80320|N
20190822|ADTN|3758|0|7230|N
20190822|ADUS|382|0|1795|N
20190822|ADVM|16021|0|49980|N
20190822|ADX|3385|0|17330|N
20190822|ADXS|39723|100|117498|N
20190822|AE|275|0|287|N
20190822|AEB|900|0|932|N
20190822|AEE|3828|0|18703|N
20190822|AEF|814|0|5566|N
20190822|AEG|24321|0|39988|N
20190822|AEGN|1435|0|1903|N
20190822|AEH|3801|0|3941|N
20190822|AEHR|201|0|206|N
20190822|AEIS|438|0|2503|N
20190822|AEL|1150|0|25440|N
20190822|AEM|13184|0|23221|N
20190822|AEMD|66|0|4041|N
20190822|AEO|91999|0|273042|N
20190822|AEP|4387|0|87110|N
20190822|AER|4229|0|20857|N
20190822|AERI|18042|0|22309|N
20190822|AES|19402|0|38630|N
20190822|AESE|1923|0|27995|N
20190822|AEY|2700|0|4529|N
20190822|AEYE|303|0|2561|N
20190822|AEZS|152|0|815|N
20190822|AFB|1895|0|5075|N
20190822|AFC|100|0|1595|N
20190822|AFG|562|0|4199|N
20190822|AFGE|112|0|165|N
20190822|AFGH|612|0|928|N
20190822|AFH|17307|49|82677|N
20190822|AFI|300|0|350|N
20190822|AFIN|2960|0|15234|N
20190822|AFINP|2000|0|2275|N
20190822|AFL|33197|0|130959|N
20190822|AFMD|16656|0|23289|N
20190822|AFT|3436|0|5595|N
20190822|AFYA|19025|0|33695|N
20190822|AG|72817|0|332228|N
20190822|AGCO|2591|0|4341|N
20190822|AGD|12|0|1786|N
20190822|AGE|2400|0|4719|N
20190822|AGEN|47173|0|155429|N
20190822|AGFS|438|0|5491|N
20190822|AGFSW|2500|0|2500|N
20190822|AGG|82614|0|187538|N
20190822|AGGY|9745|0|23216|N
20190822|AGI|124993|0|217759|N
20190822|AGIO|9460|0|13417|N
20190822|AGM|236|0|973|N
20190822|AGMH|1300|0|1384|N
20190822|AGMpD|950|0|950|N
20190822|AGN|2706|0|9306|N
20190822|AGNC|179569|530|554165|N
20190822|AGNCB|4000|0|8050|N
20190822|AGNCM|1000|0|1018|N
20190822|AGNCN|165|0|215|N
20190822|AGO|101|0|2017|N
20190822|AGQ|3091|0|36630|N
20190822|AGR|4097|0|6366|N
20190822|AGRO|1010|0|1720|N
20190822|AGRX|19324|0|30395|N
20190822|AGS|4976|0|8558|N
20190822|AGTC|1354|0|2488|N
20190822|AGX|4344|0|7137|N
20190822|AGYS|188|0|1493|N
20190822|AGZ|8543|0|9886|N
20190822|AHC|1208|0|1213|N
20190822|AHH|1100|0|1837|N
20190822|AHHpA|725|0|725|N
20190822|AHLpC|35|0|414|N
20190822|AHLpD|1103|0|1183|N
20190822|AHLpE|1000|0|2187|N
20190822|AHT|8782|0|18495|N
20190822|AHTpD|3859|0|3859|N
20190822|AHTpF|1183|0|1583|N
20190822|AHTpG|6437|100|6437|N
20190822|AHTpI|475|0|1862|N
20190822|AI|3732|0|27493|N
20190822|AIC|950|0|950|N
20190822|AIEQ|38|0|2373|N
20190822|AIF|732|0|1035|N
20190822|AIG|5557|0|19620|N
20190822|AIG/WS|2050|0|6231|N
20190822|AIGpA|663|0|665|N
20190822|AIIQ|1|0|1|N
20190822|AIMC|822|0|2128|N
20190822|AIMT|689|0|13142|N
20190822|AIN|5653|0|31101|N
20190822|AINV|1944|0|5140|N
20190822|AIQ|4|0|1290|N
20190822|AIR|1172|0|1213|N
20190822|AIRG|6|0|812|N
20190822|AIRI|1423|0|2610|N
20190822|AIRT|260|0|942|N
20190822|AIRTP|1241|0|2491|N
20190822|AIV|530|0|3559|N
20190822|AIZ|3859|0|9989|N
20190822|AJG|8430|0|18036|N
20190822|AJRD|15508|0|16528|N
20190822|AJX|2|0|803|N
20190822|AKAM|3222|0|15258|N
20190822|AKBA|812|0|27934|N
20190822|AKER|33080|0|168500|N
20190822|AKG|12243|0|28113|N
20190822|AKRO|572|0|1472|N
20190822|AKRX|23679|0|67695|N
20190822|AKS|278328|0|647870|N
20190822|AKTS|18200|0|21704|N
20190822|AKTX|9818|0|65313|N
20190822|AL|2817|0|5479|N
20190822|ALB|25533|0|66554|N
20190822|ALBO|2994|0|5289|N
20190822|ALC|22576|0|44887|N
20190822|ALDR|3467|0|4033|N
20190822|ALDX|20|0|80|N
20190822|ALE|25|0|451|N
20190822|ALEC|2943|0|7598|N
20190822|ALEX|573|0|573|N
20190822|ALFA|20|0|20|N
20190822|ALG|272|0|545|N
20190822|ALGN|14629|0|39714|N
20190822|ALGT|197|0|1212|N
20190822|ALIM|1525|0|17769|N
20190822|ALJJ|1|0|503|N
20190822|ALK|6834|0|21397|N
20190822|ALKS|4438|0|6754|N
20190822|ALL|7424|0|16403|N
20190822|ALLE|16096|0|17131|N
20190822|ALLK|4732|0|8267|N
20190822|ALLO|996|0|998|N
20190822|ALLT|947|0|3547|N
20190822|ALLY|11960|0|32126|N
20190822|ALLYpA|2365|0|2988|N
20190822|ALLpA|1|0|3001|N
20190822|ALLpB|1628|0|3798|N
20190822|ALLpE|2130|0|12872|N
20190822|ALLpF|4438|0|4440|N
20190822|ALLpG|286|0|623|N
20190822|ALNA|2460|0|7727|N
20190822|ALNY|8742|0|24946|N
20190822|ALO|10718|0|14840|N
