Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190402|AABB|12000|0|12000|O
20190402|AACAY|15128|0|24763|O
20190402|AAGC|2000000|0|5400000|O
20190402|AAGH|11000|0|11000|O
20190402|AAGIY|24854|0|100105|O
20190402|AAMAF|2486|0|2486|O
20190402|AATRL|100|0|3809|O
20190402|AAUKF|20|0|20|O
20190402|ABAHF|50|0|5204|O
20190402|ABBRF|6000|0|6000|O
20190402|ABCAF|12500|0|29500|O
20190402|ABCE|219329|0|362898|O
20190402|ABCFF|20|0|520|O
20190402|ABCZF|200|0|419|O
20190402|ABCZY|806|0|1019|O
20190402|ABMC|2000|0|2000|O
20190402|ABNAF|10066|0|31066|O
20190402|ABNRY|5592|0|64460|O
20190402|ABTZY|200|0|200|O
20190402|ABWN|3723502|0|3723502|O
20190402|ACAN|7773|0|27262|O
20190402|ACAZF|430|0|572|O
20190402|ACBM|8200|0|12206|O
20190402|ACCA|8881|0|43661|O
20190402|ACCYY|336|0|65543|O
20190402|ACDVF|800|0|6275|O
20190402|ACFN|1|0|1717|O
20190402|ACGBY|1084|0|1968|O
20190402|ACGX|4269452|0|5356452|O
20190402|ACKAY|356|0|493|O
20190402|ACLLF|34|0|36|O
20190402|ACLZ|8410|0|8750|O
20190402|ACNNF|147400|0|312438|O
20190402|ACNV|150000|0|200000|O
20190402|ACOPF|100|0|700|O
20190402|ACRGF|81573|0|149940|O
20190402|ACRL|2453529|0|3909240|O
20190402|ACRT|31100|0|60242|O
20190402|ACSAY|6947|0|56293|O
20190402|ACUR|120|0|695|O
20190402|ACUS|330|0|13100|O
20190402|ADDYY|12342|0|23171|O
20190402|ADFS|10000|0|16050|O
20190402|ADGO|19185|0|33913|O
20190402|ADHC|33151|0|38000|O
20190402|ADKT|27|0|33|O
20190402|ADNY|20000|0|20000|O
20190402|ADRNY|11338|0|37449|O
20190402|ADSV|8688194|0|12299994|O
20190402|ADTM|2100000|0|6600010|O
20190402|ADVT|380163|0|1347246|O
20190402|ADWPF|4|0|609|O
20190402|ADYNF|275|0|275|O
20190402|ADYYF|42|0|102|O
20190402|AERG|74800|0|130289|O
20190402|AERO|917|0|7258|O
20190402|AETUF|3100|0|6858|O
20190402|AEXAY|2142|0|5366|O
20190402|AEXE|400000|0|1401300|O
20190402|AFLYY|300|0|1732|O
20190402|AFOM|10738|0|55838|O
20190402|AFSIA|2520|0|4216|O
20190402|AFSIB|2385|0|5617|O
20190402|AFSIC|493|0|3870|O
20190402|AFSIM|2600|0|13896|O
20190402|AFSIN|4033|0|20112|O
20190402|AFSIP|3725|0|19958|O
20190402|AFTC|500000|0|697777|O
20190402|AFTM|102810|0|219310|O
20190402|AFTPF|3802|0|3802|O
20190402|AGEEF|152465|0|395322|O
20190402|AGESY|762|0|2306|O
20190402|AGGHF|15500|0|17400|O
20190402|AGHI|23800|0|138333|O
20190402|AGTKD|13700|0|23776|O
20190402|AGTT|34600|0|62500|O
20190402|AHCHY|754|0|4868|O
20190402|AHCP|4000|0|70700|O
20190402|AHEXY|1956|0|21011|O
20190402|AHGIF|17400|0|39260|O
20190402|AHIX|1515877|0|7515877|O
20190402|AHKSY|18863|0|27909|O
20190402|AHOTF|920|0|11090|O
20190402|AIQUY|5586|0|75377|O
20190402|AITB|2675|0|42105|O
20190402|AITX|863819|0|2269873|O
20190402|AJINY|500|0|2704|O
20190402|AJMPF|296|0|900|O
20190402|AKBTY|10057|0|35894|O
20190402|AKOM|1|0|1|O
20190402|AKZOY|16287|0|31954|O
20190402|ALBKY|5000|0|50500|O
20190402|ALEAF|143396|0|384566|O
20190402|ALFVY|4728|0|10525|O
20190402|ALGWF|1000|0|1000|O
20190402|ALIF|3930|0|133180|O
20190402|ALIZF|2|0|77|O
20190402|ALKEF|1000|0|1000|O
20190402|ALKM|2540000|0|4344600|O
20190402|ALLVF|21|0|21|O
20190402|ALPMF|400|0|400|O
20190402|ALPMY|13259|0|45370|O
20190402|ALRS|530|0|1640|O
20190402|ALRT|37525|0|37525|O
20190402|ALSMY|172|0|2004|O
20190402|ALTAF|50750|0|108749|O
20190402|ALTGF|300|0|300|O
20190402|ALTMW|2000|0|5500|O
20190402|ALVOF|20000|0|20375|O
20190402|ALVRQ|250|0|530|O
20190402|ALXEF|100|0|100|O
20190402|ALYI|2922045|0|4863246|O
20190402|ALZTF|10000|0|25750|O
20190402|AMADF|200|0|200|O
20190402|AMADY|3919|0|9657|O
20190402|AMAZ|25800|0|37349|O
20190402|AMBS|201040|0|317284|O
20190402|AMBZ|1000|0|9229|O
20190402|AMCRF|3|0|3|O
20190402|AMCRY|17365|0|28126|O
20190402|AMEN|7|0|8|O
20190402|AMFE|117267|0|370398|O
20190402|AMFL|1000|0|1250|O
20190402|AMGDF|504|0|704|O
20190402|AMHV|280|0|300|O
