Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190701|AABB|181500|0|255099|O
20190701|AACAY|15158|0|86295|O
20190701|AAGC|294800|0|299600|O
20190701|AAGH|10000|0|10000|O
20190701|AAGIY|39331|0|145137|O
20190701|AASZF|5|0|5|O
20190701|AATRL|168|0|938|O
20190701|AAVVF|6000|0|9318|O
20190701|ABBRF|6261|0|7261|O
20190701|ABBY|50000|0|51000|O
20190701|ABCE|213490|0|292486|O
20190701|ABCFF|15000|0|15000|O
20190701|ABMBF|5000|0|5000|O
20190701|ABML|140422|0|317248|O
20190701|ABNK|3200|0|3393|O
20190701|ABNRY|10692|0|37322|O
20190701|ABVC|200|0|200|O
20190701|ACAN|9730|0|26126|O
20190701|ACCA|18500|0|72606|O
20190701|ACCYY|5033|0|12550|O
20190701|ACETQ|99536|0|285072|O
20190701|ACFN|3847|0|6398|O
20190701|ACGX|960000|0|1000000|O
20190701|ACKAY|200|0|331|O
20190701|ACLZ|1000|0|1000|O
20190701|ACMC|1060|0|1060|O
20190701|ACNNF|17113|0|58305|O
20190701|ACRGF|42033|0|85029|O
20190701|ACRL|12882235|0|21158659|O
20190701|ACSAY|3462|0|158730|O
20190701|ADAC|93500|0|103500|O
20190701|ADDDF|46|0|1019|O
20190701|ADDYY|15049|0|25988|O
20190701|ADGO|5200|0|5400|O
20190701|ADHC|294296|0|582164|O
20190701|ADMT|600|0|6600|O
20190701|ADRNY|20006|0|77241|O
20190701|ADSV|1934472|0|1934571|O
20190701|ADTM|3897500|0|7882500|O
20190701|ADVT|7136|0|968786|O
20190701|ADYX|961|0|1662|O
20190701|ADYYF|64|0|66|O
20190701|AELTF|1000|0|1000|O
20190701|AERG|220305|0|406446|O
20190701|AERO|3558|0|5416|O
20190701|AETUF|400|0|2001|O
20190701|AEXAY|9460|0|24715|O
20190701|AEXE|8749201|0|11257291|O
20190701|AFLYY|106343|0|138812|O
20190701|AFOM|11500|0|43500|O
20190701|AFPW|6653000|0|44752999|O
20190701|AFSIB|912|0|1831|O
20190701|AFSIC|3150|0|3150|O
20190701|AFSIM|2075|0|4275|O
20190701|AFSIN|2800|0|8200|O
20190701|AFSIP|8636|0|13860|O
20190701|AFTPF|140|0|915|O
20190701|AGCZ|6|0|5021|O
20190701|AGEEF|71189|0|155880|O
20190701|AGESY|1472|0|2597|O
20190701|AGGG|8405|0|9185|O
20190701|AGRPY|163|0|796|O
20190701|AGTK|355|0|1836|O
20190701|AGTT|10000|0|72000|O
20190701|AHAD|10550|0|177473|O
20190701|AHCHY|923|0|5535|O
20190701|AHELF|4000|0|20278|O
20190701|AHEXY|92|0|4968|O
20190701|AHFP|25000|0|55000|O
20190701|AHGIF|400|0|13550|O
20190701|AHIX|2985000|0|4087001|O
20190701|AHKSY|7592|0|16314|O
20190701|AHOTF|11100|0|17500|O
20190701|AIBGY|25|0|58|O
20190701|AIQUY|7046|0|20099|O
20190701|AIRRF|1500|0|19700|O
20190701|AISSF|4300|0|4300|O
20190701|AITX|538783|0|1918491|O
20190701|AIVI|25947|0|82322|O
20190701|AJMPF|942|0|1239|O
20190701|AKAOQ|6|0|198465|O
20190701|AKBTY|6907|0|42363|O
20190701|AKZOY|6192|0|15189|O
20190701|ALBKY|2600|0|6639|O
20190701|ALEAF|448082|0|761452|O
20190701|ALFVY|10033|0|17736|O
20190701|ALIAF|54|0|2104|O
20190701|ALIF|10000|0|10000|O
20190701|ALKEF|4679|0|4679|O
20190701|ALKM|3672142|0|12154987|O
20190701|ALLMQ|55500|0|100800|O
20190701|ALPMF|100|0|100|O
20190701|ALPMY|8177|0|35939|O
20190701|ALPP|6205643|0|13189776|O
20190701|ALRS|155|0|210|O
20190701|ALRT|5000|0|5000|O
20190701|ALSMY|3990|0|8080|O
20190701|ALST|39647773|0|40677776|O
20190701|ALSWF|619|0|819|O
20190701|ALTAF|1500|0|7800|O
20190701|ALTN|32651|0|63701|O
20190701|ALVOF|10070|0|11236|O
20190701|ALXDF|98000|0|507000|O
20190701|ALYI|132757|0|274972|O
20190701|AMADY|348503|0|354381|O
20190701|AMANF|3760|0|3760|O
20190701|AMAZ|7300|0|8650|O
20190701|AMBK|17|0|32|O
20190701|AMBS|30600|0|154363|O
20190701|AMFE|247378|0|623796|O
20190701|AMHD|694|0|2694|O
20190701|AMIGY|335|0|335|O
20190701|AMKBY|3770|0|53312|O
20190701|AMLH|7077700|0|7077700|O
20190701|AMLM|22350|0|107500|O
20190701|AMMJ|25963|0|183192|O
20190701|AMMX|3040|0|6080|O
20190701|AMNF|143|0|3362|O
20190701|AMNP|150|0|15883|O
20190701|AMPG|4650|0|23100|O
20190701|AMPY|100|0|122|O
20190701|AMSLF|11153|0|72667|O
20190701|AMSSY|290|0|1480|O
20190701|AMVMF|550|0|1950|O
20190701|AMYZF|45500|0|45500|O
20190701|ANDI|1132460|0|2482460|O
20190701|ANFC|4999|0|64999|O
20190701|ANIOY|900|0|1000|O
20190701|ANLDF|1000|0|3003|O
20190701|ANLKY|165|0|165|O
20190701|ANNSF|30|0|1741|O
20190701|ANPDY|148|0|938|O
20190701|ANSLY|48|0|616|O
20190701|ANTH|3893|0|41223|O
20190701|ANXGF|10000|0|14000|O
20190701|ANZBY|4889|0|35314|O
20190701|AOIFF|2045|0|2245|O
20190701|AONNY|11391|0|15273|O
20190701|AOTVF|2670|0|4047|O
20190701|AOZOY|931|0|1714|O
20190701|APELY|2358|0|2698|O
20190701|APHD|2294744|0|4176391|O
20190701|APLD|8600|0|103633|O
20190701|APNHY|385|0|6945|O
20190701|APRDN|25|0|227|O
20190701|APRU|703728|0|3042501|O
20190701|APYP|14507977|0|40917977|O
20190701|AQFH|100|0|125|O
20190701|AQSP|100|0|300|O
20190701|AQSZF|200|0|200|O
20190701|ARBV|183|0|366|O
20190701|ARDMQ|100|0|35000|O
20190701|AREM|44892|0|50700|O
20190701|ARFXF|4415|0|61915|O
20190701|ARGGY|2|0|2|O
20190701|ARGQ|413231|0|413231|O
20190701|ARGSQ|9250|0|19324|O
20190701|ARHH|1400|0|1650|O
20190701|ARKAY|1491|0|2955|O
20190701|ARNGF|1100|0|15600|O
20190701|ARREF|14200|0|46658|O
20190701|ARSN|65000|0|125000|O
20190701|ARTH|6781|0|18927|O
20190701|ARTR|690000|0|690000|O
20190701|ARYC|934390|0|1352606|O
20190701|ARZGY|55|0|55|O
20190701|ASAZY|48909|0|85213|O
20190701|ASBFY|26876|0|40642|O
20190701|ASCCF|3255|0|3255|O
20190701|ASCCY|1496|0|1593|O
20190701|ASCN|10|0|10|O
20190701|ASDN|49534|0|94959|O
20190701|ASEKY|2491|0|2657|O
20190701|ASFX|10000|0|121000|O
20190701|ASGLY|8365|0|10515|O
20190701|ASHTY|895|0|2813|O
20190701|ASMVY|841|0|2286|O
20190701|ASNB|3547|0|3547|O
20190701|ASOMY|1883|0|3414|O
20190701|ASTI|102200|0|5073314|O
20190701|ASTVF|725|0|725|O
20190701|ATADF|7123|0|12123|O
20190701|ATASY|1016|0|4566|O
20190701|ATDRY|12219|0|257542|O
20190701|ATEYY|1400|0|4512|O
20190701|ATGFF|170|0|620|O
20190701|ATGN|41450|0|67891|O
20190701|ATHOF|1000|0|1000|O
20190701|ATLCY|458|0|1894|O
20190701|ATLKY|8406|0|27328|O
20190701|ATRBF|520|0|520|O
20190701|ATROB|355|0|3566|O
20190701|ATTBF|338295|0|533560|O
20190701|ATUSF|9680|0|19770|O
20190701|ATVK|12097143|0|22698312|O
20190701|ATVVF|10000|0|11000|O
20190701|AUIAF|2060|0|3960|O
20190701|AUKNY|100|0|415|O
20190701|AUNFF|174|0|6449|O
20190701|AUSAF|12600|0|34625|O
20190701|AUTLF|338|0|448|O
20190701|AUTLY|1000|0|1046|O
20190701|AUXXF|1000|0|1520|O
20190701|AVEVF|1325|0|1690|O
20190701|AVIFY|200|0|6104|O
20190701|AVLIF|1300|0|28630|O
20190701|AVLNF|25875|0|262568|O
20190701|AVMXF|35815|0|148440|O
20190701|AVMXY|86593|0|132402|O
20190701|AVOP|44101|0|44101|O
20190701|AVOZ|71820|0|149396|O
20190701|AVVIY|439321|0|1099868|O
20190701|AWCMY|336|0|9475|O
20190701|AWSL|20000|0|215690|O
20190701|AXAHF|140|0|9387|O
20190701|AXAHY|14963|0|122839|O
20190701|AXDDF|7452|0|19672|O
20190701|AXIM|27763|0|47989|O
20190701|AXLX|100078|0|210000|O
20190701|AXNVF|100|0|143|O
20190701|AXXA|1122700|0|1625938|O
20190701|AZNCF|207|0|207|O
20190701|AZSEY|3048|0|274913|O
20190701|AZURF|38778|0|40778|O
20190701|AZZUF|49659|0|59710|O
20190701|BABB|49362|0|61080|O
20190701|BACHY|23897|0|38523|O
20190701|BAESY|191840|0|293679|O
20190701|BAFYY|35|0|2465|O
20190701|BAMXF|30|0|454|O
