timestamp,open,high,low,close,volume,dividends,stock_splits
2008-01-02,1049.86,1049.86,1049.86,1058.36,10484,0.0,0
2008-01-03,1055.86,1055.86,1052.86,1053.86,20014,0.0,0
2008-01-04,1055.86,1059.86,1055.86,1057.36,48804,0.0,0
2008-01-07,1057.36,1057.36,1054.86,1055.86,24143,0.0,0
2008-01-08,1055.86,1055.86,1050.86,1052.86,87117,0.0,0
2008-01-09,1056.86,1058.36,1056.86,1059.36,143657,0.0,0
2008-01-10,1058.86,1058.86,1058.86,1061.86,29242,0.0,0
2008-01-11,1056.86,1058.86,1055.86,1058.36,674562,0.0,0
2008-01-14,1061.86,1061.86,1053.86,1058.86,460074,0.0,0
2008-01-15,1058.86,1060.86,1058.86,1062.36,25034,0.0,0
2008-01-16,1064.86,1068.36,1062.86,1064.86,542982,0.0,0
2008-01-17,1060.36,1066.86,1057.86,1063.36,472214,0.0,0
2008-01-18,1063.86,1063.86,1056.86,1064.86,24220,0.0,0
2008-01-21,1074.36,1074.36,1070.86,1073.86,370375,0.0,0
2008-01-22,1062.86,1063.36,1062.86,1061.36,148850,0.0,0
2008-01-23,1062.86,1073.36,1062.86,1069.86,27946,0.0,0
2008-01-24,1069.36,1069.36,1057.86,1058.86,195632,0.0,0
2008-01-25,1057.86,1063.86,1057.86,1063.86,50115,0.0,0
2008-01-28,1066.36,1070.36,1065.36,1066.36,176596,0.0,0
2008-01-29,1079.86,1079.86,1059.36,1056.86,51362,0.0,0
2008-01-30,1058.36,1062.36,1057.36,1059.36,41269,0.0,0
2008-01-31,1063.86,1065.86,1063.86,1066.36,44582,0.0,0
2008-02-01,1066.36,1070.36,1061.86,1066.36,120306,0.0,0
2008-02-04,1063.86,1064.36,1059.36,1062.36,55175,0.0,0
2008-02-05,1061.86,1061.86,1061.86,1069.86,64111,0.0,0
2008-02-06,1068.86,1071.86,1062.86,1062.86,33990,0.0,0
2008-02-07,1064.86,1071.86,1064.86,1067.86,261995,0.0,0
2008-02-08,1065.36,1069.36,1064.86,1068.86,66895,0.0,0
2008-02-11,1063.36,1064.36,1061.86,1060.86,42745,0.0,0
2008-02-12,1056.86,1058.36,1045.36,1047.86,62786,0.0,0
2008-02-13,1053.86,1053.86,1047.86,1049.36,61151,0.0,0
2008-02-14,1048.36,1048.36,1043.86,1047.86,21934,0.0,0
2008-02-15,1045.36,1053.36,1045.36,1050.86,21379,0.0,0
2008-02-18,1045.86,1045.86,1045.86,1045.36,10043,0.0,0
2008-02-19,1050.86,1051.36,1043.36,1046.86,38110,0.0,0
2008-02-20,1045.36,1045.36,1045.36,1044.86,35539,0.0,0
2008-02-21,1045.36,1045.36,1044.86,1046.86,17792,0.0,0
2008-02-22,1045.86,1047.36,1044.36,1047.86,22918,0.0,0
2008-02-25,1046.36,1046.36,1046.36,1042.86,21061,0.0,0
2008-02-26,1045.86,1045.86,1040.36,1042.36,27719,0.0,0
2008-02-27,1047.86,1047.86,1042.86,1044.86,46620,0.0,0
2008-02-28,1049.86,1055.36,1049.36,1056.86,68880,0.0,0
2008-02-29,1058.86,1069.86,1058.86,1070.86,62808,0.0,0
2008-03-03,1075.86,1076.36,1071.36,1073.36,102551,0.0,0
2008-03-04,1072.36,1075.86,1071.86,1077.36,47689,0.0,0
2008-03-05,1075.86,1075.86,1068.86,1067.36,251788,0.0,0
2008-03-06,1073.86,1073.86,1068.86,1078.36,10334,0.0,0
2008-03-07,1089.35,1089.35,1076.36,1082.85,78259,0.0,0
2008-03-10,1083.85,1083.85,1077.86,1086.35,27067,0.0,0
2008-03-11,1078.36,1083.85,1076.36,1083.85,63242,0.0,0
2008-03-12,1081.35,1081.35,1077.86,1075.86,26055,0.0,0
2008-03-13,1083.85,1084.85,1081.85,1081.85,460374,0.0,0
2008-03-14,1080.85,1084.35,1077.86,1088.85,186926,0.0,0
2008-03-17,1087.35,1096.85,1087.35,1097.35,258134,0.0,0
2008-03-18,1094.85,1102.35,1094.85,1144.35,77208,0.0,0
2008-03-19,1105.35,1105.35,1096.85,1100.85,146539,0.0,0
2008-03-20,1102.85,1103.85,1102.85,1105.85,68224,0.0,0
2008-03-25,1099.35,1099.35,1049.86,1091.35,119695,0.0,0
2008-03-26,1096.35,1098.35,1094.85,1093.85,81764,0.0,0
2008-03-27,1086.35,1088.85,1086.35,1080.85,40692,0.0,0
2008-03-28,1084.85,1109.85,1081.85,1084.85,114464,0.0,0
2008-03-31,1087.85,1091.35,1086.85,1089.85,179851,0.0,0
2008-04-01,1088.85,1088.85,1078.86,1083.35,315954,0.0,0
2008-04-02,1081.35,1087.85,1081.35,1086.85,36298,0.0,0
2008-04-03,1087.85,1087.85,1087.35,1082.35,44134,0.0,0
2008-04-04,1082.85,1087.85,1077.36,1083.35,73764,0.0,0
2008-04-07,1079.86,1080.35,1076.86,1074.86,242898,0.0,0
2008-04-08,1078.86,1078.86,1077.36,1075.36,73027,0.0,0
2008-04-09,1077.86,1077.86,1070.86,1075.36,46623,0.0,0
2008-04-10,1104.85,1104.85,1073.86,1074.86,23022,0.0,0
2008-04-11,1074.86,1082.35,1074.36,1084.85,65815,0.0,0
2008-04-14,1087.85,1087.85,1080.35,1044.86,75293,0.0,0
2008-04-15,1084.85,1084.85,1072.86,1081.35,126993,0.0,0
2008-04-16,1079.35,1079.35,1065.86,1071.86,78250,0.0,0
2008-04-17,1068.86,1068.86,1062.36,1060.86,1115387,0.0,0
2008-04-18,1060.86,1061.36,1053.86,1056.86,74570,0.0,0
2008-04-21,1063.36,1066.86,1062.86,1062.86,64045,0.0,0
2008-04-22,1060.36,1063.36,1059.86,1062.36,185465,0.0,0
2008-04-23,1068.86,1068.86,1062.36,1066.36,16837,0.0,0
2008-04-24,1062.36,1069.36,1062.36,1060.36,93866,0.0,0
2008-04-25,1009.86,1061.86,1009.86,1064.36,295691,0.0,0
2008-04-28,1063.86,1065.86,1063.86,1064.86,37132,0.0,0
2008-04-29,1068.86,1072.86,1068.86,1073.86,26066,0.0,0
2008-04-30,1068.36,1068.36,1062.86,1067.36,74766,0.0,0
2008-05-01,1066.36,1066.36,1066.36,1071.86,25235,0.0,0
2008-05-02,1065.86,1069.86,1065.86,1059.36,41069,0.0,0
2008-05-06,1068.36,1070.36,1068.36,1069.36,49157,0.0,0
2008-05-07,1066.86,1066.86,1066.86,1064.86,132526,0.0,0
2008-05-08,1069.36,1070.86,1066.86,1072.36,39057,0.0,0
2008-05-09,1081.35,1081.35,1076.86,1078.86,88191,0.0,0
2008-05-12,1072.86,1079.36,1072.86,1078.86,91878,0.0,0
2008-05-13,1075.86,1083.85,1075.86,1080.35,203264,0.0,0
2008-05-14,1077.36,1077.36,1073.36,1075.36,53325,0.0,0
2008-05-15,1075.86,1075.86,1075.86,1075.86,66113,0.0,0
2008-05-16,1078.86,1078.86,1078.86,1080.35,119145,0.0,0
2008-05-19,1076.86,1076.86,1076.36,1069.86,50589,0.0,0
2008-05-20,1099.85,1099.85,1070.36,1073.36,34628,0.0,0
2008-05-21,1066.36,1067.36,1063.86,1062.86,98444,0.0,0
2008-05-22,1063.36,1063.36,1060.86,1063.86,58965,0.0,0
2008-05-23,1073.36,1076.36,1073.36,1071.36,59561,0.0,0
2008-05-27,1070.36,1072.36,1070.36,1069.36,43561,0.0,0
2008-05-28,1068.86,1068.86,1066.36,1066.86,109804,0.0,0
2008-05-29,1064.86,1064.86,1061.36,1049.86,158911,0.0,0
2008-05-30,1072.36,1072.36,1072.36,1067.36,131436,0.0,0
2008-06-02,1059.36,1063.86,1059.36,1069.86,72206,0.0,0
2008-06-03,1059.86,1098.85,1059.86,1061.86,62389,0.0,0
2008-06-04,1072.36,1074.36,1069.36,1074.86,74675,0.0,0
2008-06-05,1071.86,1079.36,1071.86,1077.36,120843,0.0,0
2008-06-06,1083.85,1083.85,1083.85,1086.85,177157,0.0,0
2008-06-09,1092.85,1092.85,1078.36,1074.36,98230,0.0,0
2008-06-10,1072.36,1075.36,1072.36,1079.85,55678,0.0,0
2008-06-11,1077.36,1079.36,1070.86,1076.36,628182,0.0,0
2008-06-12,1070.36,1083.85,1070.36,1083.85,83492,0.0,0
2008-06-13,1078.86,1080.85,1074.36,1083.35,344376,0.0,0
2008-06-16,1088.35,1091.85,1082.85,1089.85,53628,0.0,0
2008-06-17,1091.35,1097.35,1087.35,1095.85,165721,0.0,0
2008-06-18,1095.35,1096.35,1091.35,1097.85,50169,0.0,0
2008-06-19,1095.35,1096.35,1091.35,1097.85,48689,0.0,0
2008-06-20,1093.35,1100.35,1092.85,1096.85,182239,0.0,0
2008-06-23,1097.85,1102.35,1097.85,1095.85,80653,0.0,0
2008-06-24,1087.85,1098.35,1087.85,1093.35,214552,0.0,0
2008-06-25,1095.35,1099.85,1095.35,1097.85,228186,0.0,0
2008-06-26,1101.85,1122.85,1095.85,1106.35,280419,0.0,0
2008-06-27,1124.85,1124.85,1092.85,1100.85,250521,0.0,0
2008-06-30,1098.85,1099.85,1086.85,1091.85,109405,0.0,0
2008-07-01,1093.85,1109.85,1092.85,1094.35,314180,0.0,0
2008-07-02,1093.85,1098.85,1088.85,1097.85,140405,0.0,0
2008-07-03,1101.85,1111.85,1099.85,1108.85,68089,0.0,0
2008-07-04,1111.35,1115.85,1107.85,1116.85,60403,0.0,0
2008-07-07,1120.85,1120.85,1119.35,1119.35,55556,0.0,0
2008-07-08,1116.35,1116.35,1105.85,1117.35,128715,0.0,0
2008-07-09,1106.35,1109.85,1105.35,1107.35,80308,0.0,0
2008-07-10,1108.85,1112.35,1107.85,1109.35,285099,0.0,0
2008-07-11,1107.35,1110.35,1059.86,1108.85,132876,0.0,0
2008-07-14,1105.35,1105.35,1105.35,1106.85,86771,0.0,0
2008-07-15,1110.85,1116.35,1106.35,1106.85,84939,0.0,0
2008-07-16,1105.85,1109.85,1091.85,1093.35,131389,0.0,0
2008-07-17,1059.86,1094.35,1059.86,1091.35,155484,0.0,0
2008-07-18,1085.35,1085.85,1074.86,1099.85,114496,0.0,0
2008-07-21,1082.85,1089.35,1078.36,1085.35,115994,0.0,0
2008-07-22,1088.85,1093.85,1088.85,1092.35,227224,0.0,0
2008-07-23,1082.35,1089.35,1082.35,1088.85,115053,0.0,0
2008-07-24,1089.35,1090.35,1079.36,1083.85,234410,0.0,0
2008-07-25,1049.86,1091.85,1049.86,1073.36,164335,0.0,0
2008-07-28,1074.86,1080.35,1074.86,1079.85,91686,0.0,0
2008-07-29,1084.35,1084.35,1079.85,1084.85,110038,0.0,0
2008-07-30,1087.35,1090.85,1087.35,1089.35,216852,0.0,0
2008-07-31,1088.85,1091.35,1085.35,1079.85,87770,0.0,0
2008-08-01,1088.35,1088.35,1086.35,1085.85,146624,0.0,0
2008-08-04,1090.85,1090.85,1086.35,1090.85,37995,0.0,0
2008-08-05,1090.85,1096.85,1089.35,1124.85,1831256,0.0,0
2008-08-06,1094.35,1106.35,1094.35,1100.85,55337,0.0,0
2008-08-07,1106.35,1109.85,1103.35,1110.35,101207,0.0,0
2008-08-08,1116.85,1116.85,1109.85,1113.35,265326,0.0,0
2008-08-11,1113.35,1116.85,1113.35,1114.85,70993,0.0,0
2008-08-12,1122.85,1126.85,1119.85,1125.35,248687,0.0,0
2008-08-13,1126.85,1126.85,1119.35,1114.85,71232,0.0,0
2008-08-14,1119.85,1119.85,1112.85,1117.35,87730,0.0,0
2008-08-15,1118.85,1130.35,1118.85,1124.85,104331,0.0,0
2008-08-18,1127.35,1127.35,1119.85,1123.35,50147,0.0,0
2008-08-19,1125.35,1129.35,1120.35,1121.35,376381,0.0,0
2008-08-20,1120.35,1126.85,1120.35,1123.35,35173,0.0,0
2008-08-21,1123.35,1128.35,1077.86,1124.35,106081,0.0,0
2008-08-22,1131.35,1131.35,1127.35,1122.35,36586,0.0,0
2008-08-26,1129.35,1132.35,1129.35,1131.35,28706,0.0,0
2008-08-27,1131.35,1131.35,1129.35,1130.85,21901,0.0,0
2008-08-28,1134.85,1159.84,1131.85,1131.85,38476,0.0,0
2008-08-29,1133.85,1140.35,1133.85,1136.35,70850,0.0,0
2008-09-01,1136.35,1140.35,1136.35,1138.85,71719,0.0,0
2008-09-02,1135.85,1135.85,1124.35,1129.85,215644,0.0,0
2008-09-03,1127.35,1131.35,1127.35,1121.35,154235,0.0,0
2008-09-04,1118.85,1128.35,1118.85,1126.35,58115,0.0,0
2008-09-05,1132.85,1132.85,1123.85,1128.85,238859,0.0,0
2008-09-08,1111.85,1112.35,1111.85,1112.35,4132,0.0,0
2008-09-09,1113.85,1113.85,1102.85,1111.35,104749,0.0,0
2008-09-10,1092.85,1113.35,1092.85,1108.85,110973,0.0,0
2008-09-11,1110.85,1114.35,1110.85,1106.85,71667,0.0,0
2008-09-12,1102.85,1102.85,1099.35,1099.85,25667,0.0,0
2008-09-15,1154.84,1154.84,1154.84,1103.35,43377,0.0,0
2008-09-16,1115.85,1116.85,1098.35,1108.35,204413,0.0,0
2008-09-17,1087.35,1097.85,1087.35,1088.85,68588,0.0,0
2008-09-18,1090.85,1094.35,1090.35,1097.35,82000,0.0,0
2008-09-19,1090.35,1094.35,1085.85,1088.85,100957,0.0,0
2008-09-22,1090.35,1090.35,1082.35,1080.85,80849,0.0,0
2008-09-23,1088.35,1089.85,1083.35,1084.85,48175,0.0,0
2008-09-24,1049.86,1089.85,1049.86,1069.86,88765,0.0,0
2008-09-25,1079.36,1085.85,1077.36,1077.36,134207,0.0,0
2008-09-26,1080.35,1085.85,1078.36,1083.85,35291,0.0,0
2008-09-29,1136.85,1136.85,1087.35,1093.85,68265,0.0,0
2008-09-30,1092.35,1092.35,1085.85,1083.85,75689,0.0,0
2008-10-01,1089.85,1095.35,1089.85,1090.85,100785,0.0,0
2008-10-02,1093.35,1098.85,1093.35,1096.85,84357,0.0,0
2008-10-03,1100.35,1113.35,1100.35,1090.35,49251,0.0,0
2008-10-06,1097.85,1097.85,1082.35,1083.85,116299,0.0,0
2008-10-07,1077.86,1077.86,1056.36,1058.36,329815,0.0,0
2008-10-08,1056.86,1056.86,1048.36,1047.36,196910,0.0,0
2008-10-09,1034.36,1037.86,1032.86,1037.36,239047,0.0,0
2008-10-10,1043.36,1045.86,1016.36,1020.36,243453,0.0,0
2008-10-13,994.87,999.37,991.37,994.37,390645,0.0,0
2008-10-14,988.37,997.37,985.87,987.37,232501,0.0,0
2008-10-15,995.37,1002.37,993.37,996.87,219547,0.0,0
2008-10-16,994.87,998.87,987.37,998.37,999041,0.0,0
2008-10-17,997.87,1010.86,997.87,1004.37,103624,0.0,0
2008-10-20,1002.87,1025.86,1000.37,1021.86,155510,0.0,0
2008-10-21,1018.36,1019.86,1015.86,1017.36,11352,0.0,0
2008-10-22,1018.86,1018.86,1018.86,1022.86,214654,0.0,0
2008-10-23,1016.86,1027.86,1016.86,1027.86,358906,0.0,0
2008-10-24,1040.36,1047.36,1038.86,1038.86,225243,0.0,0
2008-10-27,1041.86,1044.86,1034.86,1032.36,87069,0.0,0
2008-10-28,1020.86,1032.36,1018.36,1021.36,244847,0.0,0
2008-10-29,1009.86,1009.86,1004.87,1007.86,131677,0.0,0
2008-10-30,1007.36,1007.36,997.87,1008.86,227013,0.0,0
2008-10-31,1009.36,1012.36,1000.37,999.87,74478,0.0,0
2008-11-03,1000.37,1000.37,994.87,995.37,57235,0.0,0
2008-11-04,989.37,996.37,988.87,988.87,129296,0.0,0
2008-11-05,985.37,988.37,985.37,987.87,106729,0.0,0
2008-11-06,995.87,996.37,983.87,986.37,210655,0.0,0
2008-11-07,982.37,1001.87,982.37,1003.37,68990,0.0,0
2008-11-10,1001.87,1003.37,1001.87,1002.87,98326,0.0,0
2008-11-11,997.87,1004.87,996.37,1003.37,72359,0.0,0
2008-11-12,1001.87,1011.36,1001.87,1009.36,61442,0.0,0
2008-11-13,1050.86,1050.86,1010.86,1018.36,66666,0.0,0
2008-11-14,1017.86,1020.36,1012.86,1016.86,65613,0.0,0
2008-11-17,1004.87,1015.36,1004.87,1011.86,46829,0.0,0
2008-11-18,961.37,1010.36,961.37,995.37,50665,0.0,0
2008-11-19,996.37,996.37,993.87,979.87,6771,0.0,0
2008-11-20,997.37,1000.37,996.87,994.87,19629,0.0,0
2008-11-21,996.37,999.37,984.87,982.37,146208,0.0,0
2008-11-24,971.37,975.37,965.37,965.37,100674,0.0,0
2008-11-25,968.37,968.87,965.87,967.37,275760,0.0,0
2008-11-26,970.87,976.37,969.37,975.87,296733,0.0,0
2008-11-27,978.37,981.37,972.87,975.37,24643,0.0,0
2008-11-28,981.37,981.37,969.87,972.37,69516,0.0,0
2008-12-01,974.87,982.87,974.87,976.87,143073,0.0,0
2008-12-02,990.87,990.87,990.87,993.87,19852,0.0,0
2008-12-03,1002.37,1008.86,997.37,1004.86,53214,0.0,0
2008-12-04,1015.86,1021.36,1013.36,1003.37,62265,0.0,0
2008-12-05,999.87,1004.37,998.37,993.87,89588,0.0,0
2008-12-08,981.87,981.87,966.87,968.37,43374,0.0,0
2008-12-09,971.37,975.87,967.87,973.87,214312,0.0,0
2008-12-10,1019.86,1019.86,975.87,989.87,112250,0.0,0
2008-12-11,994.37,1001.37,993.37,1002.87,238300,0.0,0
2008-12-12,1011.86,1018.36,1003.87,1007.36,91942,0.0,0
2008-12-15,1019.86,1020.36,1017.86,1017.36,48747,0.0,0
2008-12-16,1030.36,1030.36,1022.86,1024.86,114395,0.0,0
2008-12-17,1046.86,1047.36,1046.86,1040.36,165865,0.0,0
2008-12-18,1041.86,1043.86,1041.86,1041.86,122282,0.0,0
2008-12-19,1008.86,1048.36,1008.86,1043.86,130021,0.0,0
2008-12-22,1042.36,1055.86,1042.36,1053.86,58891,0.0,0
2008-12-23,1051.36,1057.86,1051.36,1053.86,207887,0.0,0
2008-12-29,1058.36,1069.86,1053.36,1057.36,114177,0.0,0
2008-12-30,1054.36,1059.36,1054.36,1061.86,17883,0.0,0
2009-01-02,1063.36,1071.86,1063.36,1063.36,110965,0.0,0
2009-01-05,1059.36,1063.86,1054.36,1053.86,289330,0.0,0
2009-01-06,1046.86,1047.36,1039.86,1039.36,183700,0.0,0
2009-01-07,1041.86,1044.86,1039.86,1042.36,132237,0.0,0
2009-01-08,1048.86,1060.36,1048.86,1057.86,81917,0.0,0
2009-01-09,1060.86,1074.36,1060.86,1077.86,130089,0.0,0
2009-01-12,1077.86,1077.86,1070.86,1076.36,77083,0.0,0
2009-01-13,1071.86,1071.86,1065.86,1065.36,269478,0.0,0
2009-01-14,1061.36,1061.36,1061.36,1071.86,27294,0.0,0
2009-01-15,1075.36,1087.35,1073.86,1080.35,270272,0.0,0
2009-01-16,1075.86,1092.35,1059.36,1059.36,392676,0.0,0
2009-01-19,1040.36,1054.86,1040.36,1047.36,132274,0.0,0
2009-01-20,1043.36,1058.86,1028.86,1054.86,190143,0.0,0
2009-01-21,1055.36,1055.36,1049.86,1050.86,269039,0.0,0
2009-01-22,1038.36,1055.86,1038.36,1052.86,486852,0.0,0
2009-01-23,1028.86,1028.86,1028.86,1028.86,584408,0.0,0
2009-01-26,1035.86,1035.86,1030.36,1033.86,60432,0.0,0
2009-01-27,1035.36,1074.86,1035.36,1043.36,261890,0.0,0
