Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20191211|A|210|0|222|B
20191211|AA|200|0|851|B
20191211|AAAU|406|0|426|B
20191211|AACG|300|0|300|B
20191211|AAL|2937|0|9537|B
20191211|AAOI|685|0|785|B
20191211|AAP|118|0|928|B
20191211|AAPL|16777|0|41499|B
20191211|AAU|1600|0|1600|B
20191211|AAXN|850|0|1178|B
20191211|AB|500|0|540|B
20191211|ABB|800|0|900|B
20191211|ABBV|131|0|651|B
20191211|ABEO|5424|0|6478|B
20191211|ABG|20|0|42|B
20191211|ABIO|705|0|805|B
20191211|ABM|140|0|140|B
20191211|ABMD|336|0|363|B
20191211|ABR|200|0|5631|B
20191211|ABT|310|0|410|B
20191211|ABUS|100|0|100|B
20191211|ACA|1500|0|1500|B
20191211|ACAD|200|0|1240|B
20191211|ACB|15824|0|27470|B
20191211|ACC|20|0|220|B
20191211|ACCO|300|0|300|B
20191211|ACIA|265|0|265|B
20191211|ACM|100|0|100|B
20191211|ACMR|800|0|800|B
20191211|ACOR|115|0|115|B
20191211|ACRX|1108|0|2708|B
20191211|ACST|3636|0|12761|B
20191211|ACWI|10|0|10|B
20191211|ACY|300|0|300|B
20191211|ADBE|3140|0|4551|B
20191211|ADM|100|0|300|B
20191211|ADMA|101|0|101|B
20191211|ADNT|400|0|800|B
20191211|ADP|179|0|279|B
20191211|ADPT|701|0|841|B
20191211|ADS|305|0|405|B
20191211|ADSK|102|0|402|B
20191211|ADT|200|0|200|B
20191211|ADVM|1800|0|2900|B
20191211|AE|200|0|500|B
20191211|AELpA|100|0|400|B
20191211|AEM|210|0|1437|B
20191211|AEMD|500|0|1107|B
20191211|AEO|44492|0|60647|B
20191211|AEP|100|0|228|B
20191211|AER|100|0|100|B
20191211|AFI|72|0|72|B
20191211|AFK|1|0|1|B
20191211|AFMD|10|0|610|B
20191211|AFYA|50|0|50|B
20191211|AG|19703|0|20654|B
20191211|AGE|100|0|100|B
20191211|AGG|26|0|394|B
20191211|AGI|1000|0|2000|B
20191211|AGN|35|0|50|B
20191211|AGNC|120|0|930|B
20191211|AGNCM|500|0|500|B
20191211|AGQ|17|0|17|B
20191211|AGX|845|0|1045|B
20191211|AIA|7|0|7|B
20191211|AIC|100|0|100|B
20191211|AIG|520|0|795|B
20191211|AIMC|70|0|70|B
20191211|AIMT|100|0|1608|B
20191211|AINC|310|0|410|B
20191211|AINV|100|0|100|B
20191211|AIRI|100|0|200|B
20191211|AKAM|50|0|50|B
20191211|AKBA|1|0|1021|B
20191211|AKCA|1551|0|1615|B
20191211|AKER|50|0|55|B
20191211|AKG|2300|0|2400|B
20191211|AKRO|400|0|616|B
20191211|AKRX|1700|0|1925|B
20191211|AKTS|2000|0|2700|B
20191211|ALB|900|0|2230|B
20191211|ALDX|100|0|2900|B
20191211|ALEC|100|0|100|B
20191211|ALGN|435|0|494|B
20191211|ALGT|21|0|21|B
20191211|ALK|56|0|373|B
20191211|ALKS|900|0|1118|B
20191211|ALLE|100|0|500|B
20191211|ALLK|505|0|615|B
20191211|ALLO|1437|0|1947|B
20191211|ALNY|4|0|505|B
20191211|ALRM|200|0|300|B
20191211|ALTR|300|0|300|B
20191211|ALXN|2442|0|6773|B
20191211|AM|13024|0|16499|B
20191211|AMAG|192|0|492|B
20191211|AMAL|300|0|300|B
20191211|AMAT|5807|0|8567|B
20191211|AMBA|100|0|1101|B
20191211|AMBC|1400|0|1400|B
20191211|AMC|100|0|585|B
20191211|AMCX|450|0|451|B
20191211|AMD|28708|0|51067|B
20191211|AME|100|0|3544|B
20191211|AMGN|133|0|226|B
20191211|AMH|485|0|485|B
20191211|AMJ|154|0|921|B
20191211|AMKR|350|0|350|B
20191211|AMLP|6770|0|10456|B
20191211|AMP|100|0|100|B
20191211|AMRH|100|0|200|B
20191211|AMRN|400|0|2511|B
20191211|AMT|122|0|361|B
20191211|AMTD|185|0|546|B
20191211|AMZA|1726|0|1727|B
20191211|AMZN|2825|0|7123|B
20191211|ANAB|1600|0|2700|B
20191211|ANET|81|0|386|B
20191211|ANF|5088|0|6710|B
20191211|ANH|100|0|100|B
20191211|ANSS|3|0|94|B
20191211|ANTM|391|0|722|B
20191211|AOK|113|0|277|B
20191211|AOM|211|0|286|B
20191211|APA|5244|0|8247|B
20191211|APAM|200|0|200|B
20191211|APD|8|0|8|B
20191211|APEX|300|0|300|B
20191211|APH|240|0|240|B
