Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200220|A|218|0|318|B
20200220|AA|2362|0|7645|B
20200220|AAAU|3000|0|3000|B
20200220|AADR|31|0|31|B
20200220|AAL|1207|0|3843|B
20200220|AAN|3673|0|4753|B
20200220|AAOI|400|0|650|B
20200220|AAPL|43546|0|98185|B
20200220|AAWW|370|0|1994|B
20200220|AAXN|1855|0|5911|B
20200220|AB|70|0|356|B
20200220|ABB|43|0|443|B
20200220|ABBV|2118|0|4797|B
20200220|ABC|599|0|623|B
20200220|ABEO|9191|0|15711|B
20200220|ABEV|1081|0|1381|B
20200220|ABG|12|0|212|B
20200220|ABIO|104|0|504|B
20200220|ABMD|33|0|312|B
20200220|ABR|900|0|1140|B
20200220|ABT|584|0|593|B
20200220|ABUS|200|0|200|B
20200220|ACA|22|0|322|B
20200220|ACAD|175|0|375|B
20200220|ACB|15705|0|84314|B
20200220|ACER|2776|0|3327|B
20200220|ACHC|419|0|919|B
20200220|ACIA|38|0|63|B
20200220|ACM|1800|0|4219|B
20200220|ACMR|4228|0|9829|B
20200220|ACN|396|0|1136|B
20200220|ACOR|500|0|5193|B
20200220|ACRS|120|0|440|B
20200220|ACRX|100|0|100|B
20200220|ACWI|5|0|636|B
20200220|ADBE|3819|0|11148|B
20200220|ADC|11238|0|11385|B
20200220|ADES|15|0|62|B
20200220|ADI|871|0|1746|B
20200220|ADM|106|0|331|B
20200220|ADNT|100|0|665|B
20200220|ADP|116|0|225|B
20200220|ADPT|1157|0|2762|B
20200220|ADRO|2852|0|5939|B
20200220|ADSK|841|0|1939|B
20200220|ADSW|12|0|12|B
20200220|ADT|100|0|2900|B
20200220|ADTN|250|0|450|B
20200220|ADXS|9230|0|17410|B
20200220|AEFC|100|0|200|B
20200220|AEM|7461|0|17184|B
20200220|AEO|2772|0|4007|B
20200220|AEP|425|0|532|B
20200220|AER|300|0|312|B
20200220|AERI|205|0|205|B
20200220|AEY|2075|0|3636|B
20200220|AFG|74|0|74|B
20200220|AFL|118|0|361|B
20200220|AFMD|300|0|500|B
20200220|AG|11442|0|20777|B
20200220|AGCO|75|0|75|B
20200220|AGEN|4809|0|7809|B
20200220|AGFS|100|0|200|B
20200220|AGG|3204|0|3239|B
20200220|AGI|10825|0|11959|B
20200220|AGLE|8|0|8|B
20200220|AGN|30|0|31|B
20200220|AGNC|625|0|4435|B
20200220|AGNCP|2900|0|2900|B
20200220|AGRO|5|0|605|B
20200220|AGRX|2500|0|7353|B
20200220|AGTC|250|0|2150|B
20200220|AHH|274|0|274|B
20200220|AHPI|1960|0|1960|B
20200220|AI|320|0|470|B
20200220|AIF|79|0|79|B
20200220|AIG|470|0|1648|B
20200220|AIH|300|0|850|B
20200220|AIM|5421|0|7179|B
20200220|AIMC|40|0|40|B
20200220|AIMT|1473|0|3473|B
20200220|AINV|200|0|1204|B
20200220|AIR|199|0|1199|B
20200220|AIRG|100|0|100|B
20200220|AIV|150|0|559|B
20200220|AIZ|8|0|8|B
20200220|AJRD|390|0|3676|B
20200220|AKAM|17|0|3455|B
20200220|AKBA|144|0|1844|B
20200220|AKR|300|0|300|B
20200220|AKS|9800|0|15050|B
20200220|AKTS|1825|0|1894|B
20200220|AL|330|0|639|B
20200220|ALB|20071|0|37717|B
20200220|ALEC|200|0|245|B
20200220|ALGN|817|0|2118|B
20200220|ALIM|3|0|3|B
20200220|ALK|400|0|1174|B
20200220|ALKS|1649|0|1799|B
20200220|ALL|1|0|201|B
20200220|ALLE|10|0|234|B
20200220|ALLO|100|0|100|B
20200220|ALLY|596|0|12083|B
20200220|ALLpB|300|0|300|B
20200220|ALNY|280|0|474|B
20200220|ALPpQ|8|0|8|B
20200220|ALRM|47|0|87|B
20200220|ALSN|924|0|1660|B
20200220|ALXN|411|0|490|B
20200220|AM|13517|0|27380|B
20200220|AMAG|400|0|400|B
20200220|AMAT|1635|0|7085|B
20200220|AMBA|350|0|853|B
20200220|AMC|1847|0|3007|B
20200220|AMCX|100|0|800|B
20200220|AMD|220909|0|427866|B
20200220|AMED|31|0|52|B
20200220|AMG|124|0|424|B
20200220|AMGN|1167|0|1314|B
20200220|AMJ|400|0|400|B
20200220|AMKR|11888|0|21194|B
20200220|AMLP|1777|0|1877|B
20200220|AMN|25|0|264|B
20200220|AMPY|1420|0|1420|B
20200220|AMRC|350|0|766|B
20200220|AMRN|1166|0|7866|B
20200220|AMRS|100|0|2502|B
20200220|AMSC|200|0|575|B
20200220|AMSWA|1100|0|1100|B
20200220|AMT|157|0|354|B
20200220|AMTD|1749|0|2602|B
20200220|AMX|3|0|3|B
20200220|AMZA|441|0|441|B
20200220|AMZN|5084|0|20566|B
20200220|ANAB|100|0|100|B
20200220|ANET|4513|0|7681|B
20200220|ANF|300|0|1250|B
20200220|ANGI|1400|0|2300|B
20200220|ANGL|83|0|83|B
20200220|ANH|2697|0|2697|B
20200220|ANIK|50|0|850|B
20200220|ANSS|273|0|1076|B
20200220|ANTM|349|0|597|B
20200220|AOBC|200|0|800|B
20200220|AOD|600|0|600|B
20200220|AOK|125|0|254|B
20200220|AON|4|0|114|B
20200220|AOS|551|0|651|B
20200220|APA|1228|0|2639|B
20200220|APAM|1200|0|1799|B
20200220|APD|26|0|56|B
20200220|APDN|800|0|800|B
20200220|APHA|17650|0|22990|B
20200220|APLE|1550|0|1575|B
20200220|APLS|50|0|413|B
20200220|APLT|50|0|90|B
20200220|APO|100|0|1033|B
20200220|APOP|200|0|200|B
20200220|APPF|202|0|307|B
20200220|APPN|311|0|1150|B
20200220|APPS|1775|0|6075|B
20200220|APRE|15|0|15|B
20200220|APRN|948|0|1268|B
20200220|APT|3670|0|4315|B
20200220|APTO|2270|0|4198|B
20200220|APTS|100|0|800|B
20200220|APTV|300|0|554|B
20200220|AQST|100|0|100|B
20200220|AQUA|840|0|1856|B
20200220|AR|27986|0|54578|B
20200220|ARAV|100|0|100|B
20200220|ARCC|2035|0|3101|B
20200220|ARCO|6|0|6|B
20200220|ARDX|1550|0|3104|B
20200220|ARGT|905|0|1005|B
20200220|ARGX|300|0|300|B
20200220|ARKK|186|0|1025|B
20200220|ARKQ|68|0|68|B
20200220|ARKW|104|0|211|B
20200220|ARLO|600|0|1200|B
20200220|ARLP|3185|0|3885|B
