Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190816|A|410|0|1266|B
20190816|AA|430|0|941|B
20190816|AABA|1230|0|1766|B
20190816|AAL|432|0|1232|B
20190816|AAOI|160|0|182|B
20190816|AAP|6|0|46|B
20190816|AAPL|23267|0|47464|B
20190816|AAXN|70|0|70|B
20190816|AB|600|0|600|B
20190816|ABB|106|0|506|B
20190816|ABBV|591|0|2291|B
20190816|ABC|103|0|103|B
20190816|ABEV|5700|0|7200|B
20190816|ABIO|1950|0|2220|B
20190816|ABM|66|0|66|B
20190816|ABMD|1|0|2|B
20190816|ABR|10|0|10|B
20190816|ABT|223|0|290|B
20190816|ACA|250|0|250|B
20190816|ACAD|1787|0|3155|B
20190816|ACB|22674|0|24956|B
20190816|ACCO|200|0|200|B
20190816|ACER|100|0|875|B
20190816|ACHN|200|0|600|B
20190816|ACHV|400|0|700|B
20190816|ACIA|314|0|314|B
20190816|ACIW|1|0|1|B
20190816|ACMR|350|0|635|B
20190816|ACN|1210|0|1210|B
20190816|ACOR|1046|0|4202|B
20190816|ACST|600|0|830|B
20190816|ACTG|200|0|200|B
20190816|ACU|300|0|390|B
20190816|ACWI|65|0|65|B
20190816|ADAP|100|0|1100|B
20190816|ADBE|1877|0|2879|B
20190816|ADI|346|0|1164|B
20190816|ADM|67|0|167|B
20190816|ADMA|2060|0|2060|B
20190816|ADNT|223|0|473|B
20190816|ADP|1183|0|1340|B
20190816|ADPT|3684|0|4991|B
20190816|ADS|4187|0|4924|B
20190816|ADSK|624|0|800|B
20190816|ADTN|300|0|300|B
20190816|ADUS|2541|0|2787|B
20190816|ADVM|2200|0|2200|B
20190816|AEE|400|0|400|B
20190816|AEIS|252|0|352|B
20190816|AEL|1|0|1|B
20190816|AEM|594|0|1092|B
20190816|AEO|1250|0|1850|B
20190816|AEP|905|0|905|B
20190816|AERI|1030|0|2030|B
20190816|AES|308|0|308|B
20190816|AFL|419|0|519|B
20190816|AFYA|3300|0|3600|B
20190816|AG|3566|0|11341|B
20190816|AGCO|327|0|327|B
20190816|AGEN|420|0|670|B
20190816|AGG|1626|0|1626|B
20190816|AGI|200|0|1240|B
20190816|AGMpD|200|0|200|B
20190816|AGN|216|0|1144|B
20190816|AGNC|200|0|1400|B
20190816|AGT|100|0|100|B
20190816|AGTC|100|0|100|B
20190816|AIG|117|0|157|B
20190816|AIMC|108|0|141|B
20190816|AIN|100|0|100|B
20190816|AINV|2300|0|3600|B
20190816|AIR|60|0|100|B
20190816|AIT|900|0|900|B
20190816|AIV|40|0|40|B
20190816|AIZ|70|0|70|B
20190816|AJG|200|0|300|B
20190816|AKAM|100|0|100|B
20190816|AKS|400|0|400|B
20190816|AKTS|6584|0|6694|B
20190816|AKTX|1400|0|2400|B
20190816|ALB|580|0|757|B
20190816|ALC|492|0|492|B
20190816|ALDR|100|0|100|B
20190816|ALDX|700|0|700|B
20190816|ALE|45|0|45|B
20190816|ALEC|100|0|100|B
20190816|ALGN|19055|0|19315|B
20190816|ALGT|185|0|185|B
20190816|ALL|480|0|580|B
20190816|ALLK|8072|0|11095|B
20190816|ALLO|1|0|131|B
20190816|ALLY|1|0|187|B
20190816|ALNY|126|0|126|B
20190816|ALRM|396|0|396|B
20190816|ALTM|100|0|4010|B
20190816|ALTR|80|0|80|B
20190816|ALTY|100|0|100|B
20190816|ALV|250|0|260|B
20190816|ALXN|1343|0|2721|B
20190816|ALpA|300|0|300|B
20190816|AM|3477|0|3715|B
20190816|AMAG|800|0|1084|B
20190816|AMAT|51945|0|156845|B
20190816|AMBA|775|0|775|B
20190816|AMC|111|0|611|B
20190816|AMCX|76|0|76|B
20190816|AMD|52934|0|240161|B
20190816|AMG|103|0|103|B
20190816|AMGN|512|0|1800|B
20190816|AMJL|100|0|100|B
20190816|AMK|400|0|500|B
20190816|AMKR|6028|0|6028|B
20190816|AMP|230|0|247|B
20190816|AMPY|10290|0|14690|B
20190816|AMRC|100|0|100|B
20190816|AMRN|267|0|7797|B
20190816|AMT|1453|0|5181|B
20190816|AMZA|1150|0|1150|B
20190816|AMZN|8436|0|13750|B
20190816|ANAB|60|0|160|B
20190816|ANET|4411|0|5535|B
20190816|ANF|401|0|3036|B
20190816|ANGI|6600|0|6600|B
20190816|ANIP|1766|0|1953|B
20190816|ANSS|529|0|638|B
20190816|ANTM|103|0|245|B
20190816|AOK|100|0|100|B
20190816|AON|50|0|50|B
20190816|AOS|310|0|325|B
20190816|APA|1654|0|2762|B
20190816|APD|729|0|729|B
20190816|APH|200|0|240|B
20190816|APHA|3300|0|4692|B
20190816|APLE|200|0|300|B
20190816|APLS|50|0|470|B
