Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20191216|A|20|0|40|B
20191216|AA|375|0|775|B
20191216|AAL|2214|0|7213|B
20191216|AAMC|10|0|10|B
20191216|AAOI|100|0|100|B
20191216|AAON|100|0|101|B
20191216|AAP|325|0|380|B
20191216|AAPL|20593|0|61576|B
20191216|AAT|50|0|51|B
20191216|AAWW|100|0|100|B
20191216|AAXN|1005|0|3389|B
20191216|AB|168|0|736|B
20191216|ABBV|302|0|2721|B
20191216|ABC|242|0|242|B
20191216|ABEO|800|0|900|B
20191216|ABEV|15|0|515|B
20191216|ABIO|200|0|600|B
20191216|ABM|10|0|11|B
20191216|ABMD|1408|0|1584|B
20191216|ABT|101|0|487|B
20191216|ABUS|188|0|488|B
20191216|ACA|84|0|122|B
20191216|ACAD|900|0|3087|B
20191216|ACB|7601|0|28590|B
20191216|ACH|300|0|634|B
20191216|ACHC|220|0|641|B
20191216|ACIW|205|0|233|B
20191216|ACLS|88|0|108|B
20191216|ACMR|200|0|1410|B
20191216|ACN|221|0|715|B
20191216|ACOR|500|0|3900|B
20191216|ACRE|752|0|752|B
20191216|ACRS|100|0|1000|B
20191216|ACST|1550|0|3699|B
20191216|ACWI|2600|0|2600|B
20191216|ACY|100|0|214|B
20191216|ADAP|300|0|500|B
20191216|ADBE|1813|0|3164|B
20191216|ADES|125|0|125|B
20191216|ADI|100|0|415|B
20191216|ADIL|1433|0|3357|B
20191216|ADM|948|0|3700|B
20191216|ADMA|700|0|700|B
20191216|ADMS|40|0|2572|B
20191216|ADP|558|0|845|B
20191216|ADS|911|0|990|B
20191216|ADSK|2757|0|3808|B
20191216|ADT|100|0|200|B
20191216|ADX|700|0|700|B
20191216|AE|68|0|68|B
20191216|AEM|15|0|215|B
20191216|AEO|100|0|303|B
20191216|AEP|100|0|1390|B
20191216|AER|30|0|30|B
20191216|AERI|100|0|810|B
20191216|AES|536|0|1736|B
20191216|AFI|300|0|500|B
20191216|AFK|1|0|1|B
20191216|AFL|3220|0|6160|B
20191216|AFMD|420|0|2420|B
20191216|AFYA|300|0|300|B
20191216|AG|5144|0|16895|B
20191216|AGCO|300|0|326|B
20191216|AGE|400|0|400|B
20191216|AGFS|100|0|300|B
20191216|AGG|304|0|2606|B
20191216|AGI|1500|0|2520|B
20191216|AGIO|100|0|159|B
20191216|AGN|157|0|512|B
20191216|AGNC|200|0|3470|B
20191216|AGTC|300|0|300|B
20191216|AGX|767|0|767|B
20191216|AHLpE|400|0|400|B
20191216|AHT|1700|0|1700|B
20191216|AI|441|0|6046|B
20191216|AIG|1|0|546|B
20191216|AIH|100|0|600|B
20191216|AIMC|20|0|21|B
20191216|AIMT|40|0|140|B
20191216|AIN|50|0|55|B
20191216|AINC|99|0|99|B
20191216|AINV|2300|0|2400|B
20191216|AIRR|100|0|100|B
20191216|AIT|180|0|180|B
20191216|AIV|445|0|1997|B
20191216|AJG|102|0|114|B
20191216|AKAM|20|0|643|B
20191216|AKBA|5980|0|9475|B
20191216|AKCA|112|0|257|B
20191216|AKG|100|0|100|B
20191216|AKRO|100|0|1550|B
20191216|AKRX|1500|0|1650|B
20191216|AKTX|1875|0|1875|B
20191216|ALB|306|0|667|B
20191216|ALFA|12|0|12|B
20191216|ALGN|979|0|1624|B
20191216|ALGT|157|0|158|B
20191216|ALIM|500|0|500|B
20191216|ALL|300|0|494|B
20191216|ALNA|50|0|50|B
20191216|ALNY|301|0|601|B
20191216|ALRM|126|0|575|B
20191216|ALSN|14|0|214|B
20191216|ALV|200|0|200|B
20191216|ALXN|101|0|101|B
20191216|AM|12815|0|14415|B
20191216|AMAG|50|0|50|B
20191216|AMAT|1465|0|3244|B
20191216|AMBA|432|0|583|B
