Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190912|A|418496|573|947685|Q
20190912|AA|577953|3580|1234070|Q
20190912|AAAU|19874|0|52217|Q
20190912|AABA|212225|7542|1414621|Q
20190912|AAC|11978|0|35055|Q
20190912|AADR|6|0|1203|Q
20190912|AAL|347615|5379|1115430|Q
20190912|AAN|34640|1038|92795|Q
20190912|AAOI|46232|3363|103710|Q
20190912|AAON|38200|0|59470|Q
20190912|AAP|148666|640|270905|Q
20190912|AAPL|4027894|33838|7466579|Q
20190912|AAT|69346|4200|243093|Q
20190912|AAU|10220|0|34441|Q
20190912|AAWW|73064|0|101543|Q
20190912|AAXJ|144530|14|283444|Q
20190912|AAXN|54890|784|85450|Q
20190912|AB|56103|52|109490|Q
20190912|ABB|158846|650|281812|Q
20190912|ABBV|1331901|5484|2644268|Q
20190912|ABC|80320|453|244407|Q
20190912|ABCB|55170|2543|91643|Q
20190912|ABDC|902|0|2075|Q
20190912|ABEO|49278|500|100859|Q
20190912|ABEV|6972341|13328|8651477|Q
20190912|ABG|13263|488|42891|Q
20190912|ABIL|2726|0|5606|Q
20190912|ABIO|18747|100|43793|Q
20190912|ABM|40825|400|77747|Q
20190912|ABMD|95337|431|131001|Q
20190912|ABR|145859|0|223874|Q
20190912|ABRpC|100|0|100|Q
20190912|ABT|261288|266|519664|Q
20190912|ABTX|6483|0|25011|Q
20190912|ABUS|32465|300|68372|Q
20190912|AC|427|0|1935|Q
20190912|ACA|102376|200|147811|Q
20190912|ACAD|126934|18589|485307|Q
20190912|ACAM|3|0|4|Q
20190912|ACB|5301047|226063|8332200|Q
20190912|ACBI|5890|169|22271|Q
20190912|ACC|27810|1486|146327|Q
20190912|ACCO|33301|0|106296|Q
20190912|ACER|16253|300|32624|Q
20190912|ACES|1224|0|1778|Q
20190912|ACGL|86594|615|344558|Q
20190912|ACGLO|2770|1679|7503|Q
20190912|ACGLP|9562|2|25007|Q
20190912|ACH|2436|100|8277|Q
20190912|ACHC|100332|980|164720|Q
20190912|ACHN|48745|1000|160532|Q
20190912|ACHV|31195|24|72520|Q
20190912|ACIA|15551|0|80140|Q
20190912|ACIO|3217|0|6032|Q
20190912|ACIU|13240|0|948433|Q
20190912|ACIW|126349|201|222847|Q
20190912|ACLS|9947|585|20154|Q
20190912|ACM|67203|1800|312359|Q
20190912|ACMR|8604|0|15751|Q
20190912|ACN|151300|104|381593|Q
20190912|ACNB|1088|0|2334|Q
20190912|ACOR|214128|2100|441515|Q
20190912|ACP|31212|0|41695|Q
20190912|ACRE|48908|0|62054|Q
20190912|ACRS|36810|0|80816|Q
20190912|ACRX|60502|0|136371|Q
20190912|ACST|86578|6|140227|Q
20190912|ACTG|10919|0|15819|Q
20190912|ACTT|10|0|10|Q
20190912|ACV|2719|0|9717|Q
20190912|ACWF|270|0|701|Q
20190912|ACWI|68420|0|260570|Q
20190912|ACWV|34537|0|176535|Q
20190912|ACWX|122812|442|156504|Q
20190912|ADAP|39230|4900|64900|Q
20190912|ADBE|193832|2104|592893|Q
20190912|ADC|8749|200|48650|Q
20190912|ADES|35126|300|92105|Q
20190912|ADI|83662|1610|434421|Q
20190912|ADIL|11887|0|22973|Q
20190912|ADM|486565|2009|726783|Q
20190912|ADMA|117467|5235|250621|Q
20190912|ADMP|246368|8940|411486|Q
20190912|ADMS|74606|3000|125811|Q
20190912|ADNT|129952|447|290411|Q
20190912|ADP|84668|581|430832|Q
20190912|ADPT|67956|0|104672|Q
20190912|ADRE|739|0|2958|Q
20190912|ADRO|37036|0|112171|Q
20190912|ADRU|26|0|1052|Q
20190912|ADS|61779|2341|120344|Q
20190912|ADSK|354731|1788|878576|Q
20190912|ADSW|36927|200|88732|Q
20190912|ADT|380976|900|521634|Q
20190912|ADTN|21710|300|34201|Q
20190912|ADUS|21414|180|60658|Q
20190912|ADVM|2937071|195046|6405112|Q
20190912|ADX|47618|1100|158685|Q
20190912|ADXS|319582|21864|672352|Q
20190912|AE|3735|0|6334|Q
20190912|AEB|4028|0|9522|Q
20190912|AEE|140686|322|431222|Q
20190912|AEF|18276|0|36262|Q
20190912|AEG|163373|1046|299758|Q
20190912|AEGN|13286|300|98201|Q
20190912|AEH|6792|686|14881|Q
20190912|AEHR|776|0|2769|Q
20190912|AEIS|31211|328|104308|Q
20190912|AEL|25803|300|79303|Q
20190912|AEM|189660|700|346481|Q
20190912|AEMD|600|0|5184|Q
20190912|AEO|475793|2200|743579|Q
20190912|AEP|193284|8139|369790|Q
20190912|AEPpB|2078|0|2340|Q
20190912|AER|166579|241|335328|Q
20190912|AERI|454818|870|546424|Q
20190912|AES|1020730|538|1386366|Q
20190912|AESE|13756|100|28471|Q
20190912|AEY|14796|1131|34085|Q
20190912|AEYE|624|0|3614|Q
20190912|AEZS|8993|0|13718|Q
20190912|AFB|10796|0|26968|Q
20190912|AFC|6900|200|10953|Q
20190912|AFG|28024|509|74830|Q
20190912|AFGB|3191|397|6794|Q
20190912|AFGE|4576|0|10800|Q
20190912|AFGH|2074|0|4892|Q
20190912|AFH|27250|1500|88499|Q
20190912|AFHBL|900|0|2190|Q
20190912|AFI|9231|100|43032|Q
20190912|AFIF|3254|0|7078|Q
20190912|AFIN|385908|5383|520936|Q
20190912|AFINP|11804|0|25862|Q
20190912|AFK|704|0|1488|Q
20190912|AFL|154129|1272|390858|Q
20190912|AFMD|141395|5039|430327|Q
20190912|AFT|10151|610|32322|Q
20190912|AFTY|102|0|1308|Q
20190912|AFYA|15726|0|77247|Q
20190912|AG|618979|300|1050052|Q
20190912|AGCO|48652|500|97208|Q
20190912|AGD|3963|0|11183|Q
20190912|AGE|7856|0|20847|Q
20190912|AGEN|71085|1350|125564|Q
20190912|AGFS|25371|334|49058|Q
20190912|AGG|716599|40|1052198|Q
20190912|AGGE|20|0|617|Q
20190912|AGGP|379|0|2194|Q
20190912|AGGY|34057|0|297532|Q
20190912|AGI|333405|1970|613506|Q
20190912|AGIO|124338|2809|177201|Q
20190912|AGLE|1725|0|7089|Q
20190912|AGM|3992|0|17367|Q
20190912|AGMH|26|0|436|Q
20190912|AGMpA|52|0|797|Q
20190912|AGMpC|39|0|1739|Q
20190912|AGMpD|892|0|17384|Q
20190912|AGN|356429|1669|1099850|Q
20190912|AGNC|544315|3800|1153272|Q
20190912|AGNCB|343|0|873|Q
20190912|AGNCM|11316|0|21995|Q
20190912|AGNCN|4789|936|9125|Q
20190912|AGND|1805|0|4010|Q
20190912|AGO|25372|755|91846|Q
20190912|AGOpB|657|0|1142|Q
20190912|AGOpE|662|0|2623|Q
20190912|AGQ|124152|1900|202645|Q
20190912|AGR|68175|0|78445|Q
20190912|AGRO|28847|0|49083|Q
20190912|AGRX|412030|316|545525|Q
20190912|AGS|45434|0|1043972|Q
20190912|AGT|774|0|810|Q
20190912|AGTC|19795|135|54699|Q
20190912|AGX|22133|0|36293|Q
20190912|AGYS|6170|0|37787|Q
20190912|AGZ|3475|0|6349|Q
20190912|AGZD|7538|0|21585|Q
20190912|AHC|4723|0|5323|Q
20190912|AHH|15343|800|41339|Q
20190912|AHLpC|5447|48|7847|Q
20190912|AHLpD|4739|0|8480|Q
20190912|AHLpE|20719|0|56000|Q
20190912|AHT|118911|300|230507|Q
20190912|AHTpD|305|0|947|Q
20190912|AHTpF|4182|0|4250|Q
20190912|AHTpG|900|0|2246|Q
20190912|AHTpH|569|0|1069|Q
20190912|AHTpI|5070|1246|11490|Q
20190912|AI|40394|0|65360|Q
20190912|AIA|6472|0|19313|Q
20190912|AIC|1800|0|2300|Q
20190912|AIEQ|9669|0|15837|Q
20190912|AIF|9572|144|16329|Q
20190912|AIG|465458|2789|780840|Q
20190912|AIG/WS|12141|0|43033|Q
20190912|AIGpA|8550|0|40211|Q
20190912|AIHS|2734|1165|14738|Q
20190912|AIIQ|1387|0|1778|Q
20190912|AIM|11646|0|13958|Q
20190912|AIMC|21825|0|65535|Q
20190912|AIMT|279637|650|631803|Q
20190912|AIN|15123|200|41646|Q
20190912|AINV|25391|0|80125|Q
20190912|AIQ|5314|0|6288|Q
20190912|AIR|7233|0|17204|Q
20190912|AIRG|4710|0|13880|Q
20190912|AIRI|16941|100|19395|Q
20190912|AIRR|894|0|3371|Q
20190912|AIT|8907|300|37483|Q
20190912|AIV|144413|1122|325570|Q
20190912|AIW|500|0|500|Q
20190912|AIZ|39532|218|92640|Q
20190912|AIZP|140|0|10162|Q
20190912|AIpB|500|0|1667|Q
20190912|AIpC|9493|0|12807|Q
20190912|AJG|150098|1935|279268|Q
20190912|AJRD|39407|0|108201|Q
20190912|AJX|2886|0|36936|Q
20190912|AJXA|148|0|319|Q
20190912|AKAM|441747|378|736339|Q
20190912|AKBA|154843|2202|287545|Q
