Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20200121|A|226021|222|911680|Q
20200121|AA|884508|2992|1370255|Q
20200121|AAAU|25927|0|39877|Q
20200121|AACG|160|0|2276|Q
20200121|AADR|6443|0|27621|Q
20200121|AAL|2342908|8517|3987549|Q
20200121|AAMC|678|0|1479|Q
20200121|AAME|200|0|693|Q
20200121|AAN|55086|0|137948|Q
20200121|AAOI|95907|4266|312547|Q
20200121|AAON|8599|0|18943|Q
20200121|AAP|65637|1|174527|Q
20200121|AAPL|2849541|28893|5678335|Q
20200121|AAT|12933|0|36726|Q
20200121|AAU|40949|0|179478|Q
20200121|AAWW|44031|0|63090|Q
20200121|AAXJ|196659|200|396305|Q
20200121|AAXN|55844|40|150705|Q
20200121|AB|32374|0|105578|Q
20200121|ABB|195485|0|376479|Q
20200121|ABBV|535718|12365|7490852|Q
20200121|ABC|95351|5|212837|Q
20200121|ABCB|35179|2|48482|Q
20200121|ABDC|3831|0|3953|Q
20200121|ABEO|231181|2217|946922|Q
20200121|ABEV|5328624|21700|7254941|Q
20200121|ABG|7161|0|51658|Q
20200121|ABIO|3640|0|9944|Q
20200121|ABM|22786|0|55731|Q
20200121|ABMD|201010|3201|295303|Q
20200121|ABR|221493|2700|660048|Q
20200121|ABRpA|50|0|915|Q
20200121|ABRpB|305|0|305|Q
20200121|ABRpC|150|0|150|Q
20200121|ABT|800069|3105|1936061|Q
20200121|ABTX|3784|0|5881|Q
20200121|ABUS|63519|5623|254114|Q
20200121|AC|8638|0|12269|Q
20200121|ACA|14483|0|98334|Q
20200121|ACAD|70173|1023|301083|Q
20200121|ACB|7712917|22082|12784071|Q
20200121|ACBI|3677|0|5675|Q
20200121|ACC|28319|0|335150|Q
20200121|ACCO|34885|0|115625|Q
20200121|ACEL|14839|0|21526|Q
20200121|ACER|9710|60|17734|Q
20200121|ACES|54215|0|70835|Q
20200121|ACGL|174262|0|299698|Q
20200121|ACGLO|4875|0|6314|Q
20200121|ACGLP|7977|800|17743|Q
20200121|ACH|2549|0|20926|Q
20200121|ACHC|57150|600|220304|Q
20200121|ACHN|281785|5|424187|Q
20200121|ACHV|419365|100|772561|Q
20200121|ACIA|44425|6|61802|Q
20200121|ACIO|2039|0|2039|Q
20200121|ACIU|9981|0|17998|Q
20200121|ACIW|26666|8|140108|Q
20200121|ACLS|5419|8|13813|Q
20200121|ACM|73602|0|201990|Q
20200121|ACMR|140280|6255|245663|Q
20200121|ACN|135434|171|404927|Q
20200121|ACNB|236|0|2091|Q
20200121|ACOR|1596957|10834|1762651|Q
20200121|ACP|31057|459|81560|Q
20200121|ACRE|49335|0|64095|Q
20200121|ACRS|93921|0|173322|Q
20200121|ACRX|136923|306|282242|Q
20200121|ACSG|32|0|32|Q
20200121|ACSI|665|0|665|Q
20200121|ACST|635297|13852|1671682|Q
20200121|ACT|8|0|274|Q
20200121|ACTG|6100|0|59699|Q
20200121|ACU|314|0|5067|Q
20200121|ACV|6063|0|14741|Q
20200121|ACWF|760|0|2764|Q
20200121|ACWI|229383|3000|648217|Q
20200121|ACWV|286155|0|350405|Q
20200121|ACWX|51661|0|745637|Q
20200121|ACY|95|0|3699|Q
20200121|ADAP|239012|106869|416050|Q
20200121|ADBE|115547|187|307363|Q
