Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190109|A|73360|132|312882|Q
20190109|AA|198742|0|624441|Q
20190109|AAAU|5873|0|11352|Q
20190109|AABA|254400|0|1097196|Q
20190109|AAC|44199|100|84590|Q
20190109|AADR|2050|0|17278|Q
20190109|AAL|297618|366|1211799|Q
20190109|AAMC|50|0|150|Q
20190109|AAME|740|0|744|Q
20190109|AAN|78385|0|124277|Q
20190109|AAOI|29708|100|123841|Q
20190109|AAON|17945|0|21089|Q
20190109|AAP|54461|8|225929|Q
20190109|AAPL|7672288|6295|11893430|Q
20190109|AAT|9234|0|30910|Q
20190109|AAU|211160|13332|327551|Q
20190109|AAWW|84389|0|119850|Q
20190109|AAXJ|571607|0|628808|Q
20190109|AAXN|84396|0|126909|Q
20190109|AB|70266|80|140379|Q
20190109|ABAC|3405|0|5005|Q
20190109|ABB|150047|641|256976|Q
20190109|ABBV|1217284|2426|3230061|Q
20190109|ABC|185194|0|349721|Q
20190109|ABCB|13311|0|99234|Q
20190109|ABDC|4077|0|5856|Q
20190109|ABEO|19806|0|49239|Q
20190109|ABEV|1291429|3400|2156038|Q
20190109|ABG|15143|0|28934|Q
20190109|ABIL|18141|0|42880|Q
20190109|ABIO|3633|0|23510|Q
20190109|ABM|96649|0|347543|Q
20190109|ABMD|93802|0|145978|Q
20190109|ABR|177520|0|253408|Q
20190109|ABRpA|40|0|140|Q
20190109|ABRpB|400|0|1300|Q
20190109|ABT|667515|3702|1298028|Q
20190109|ABTX|3747|0|4119|Q
20190109|ABUS|8060|0|27094|Q
20190109|AC|1414|0|1514|Q
20190109|ACA|22342|0|55782|Q
20190109|ACAD|254727|9830|490587|Q
20190109|ACB|2950013|34908|5935560|Q
20190109|ACBI|2280|0|5701|Q
20190109|ACC|45319|48|194462|Q
20190109|ACCO|47442|0|145598|Q
20190109|ACER|3938|0|15445|Q
20190109|ACES|1150|0|4250|Q
20190109|ACET|81162|0|109857|Q
20190109|ACGL|73536|0|149324|Q
20190109|ACGLO|10557|0|25131|Q
20190109|ACGLP|16895|402|24813|Q
20190109|ACH|16669|0|22187|Q
20190109|ACHC|79178|100|195822|Q
20190109|ACHN|216735|100|604259|Q
20190109|ACHV|5545|0|33929|Q
20190109|ACIA|50788|8700|112040|Q
20190109|ACIM|5335|0|26350|Q
20190109|ACIU|6354|0|10650|Q
20190109|ACIW|49338|0|116507|Q
20190109|ACLS|22551|0|75025|Q
20190109|ACM|66369|0|138365|Q
20190109|ACMR|2951|0|6124|Q
20190109|ACN|280321|321|523280|Q
20190109|ACNB|89|0|208|Q
20190109|ACOR|171233|231|347744|Q
20190109|ACP|14072|0|25601|Q
20190109|ACRE|16015|0|32832|Q
20190109|ACRS|41955|0|104411|Q
20190109|ACRX|298437|100|439899|Q
20190109|ACSI|4|0|4|Q
20190109|ACST|201775|1500|329833|Q
20190109|ACT|357|0|495|Q
20190109|ACTG|5039|0|14143|Q
20190109|ACU|445|0|694|Q
20190109|ACV|5855|0|10064|Q
20190109|ACWF|10553|0|50743|Q
20190109|ACWI|216551|0|1016521|Q
20190109|ACWV|76886|0|248780|Q
20190109|ACWX|21175|600|444897|Q
20190109|ACY|5|0|10|Q
20190109|ADAP|13696|0|23725|Q
20190109|ADBE|379530|128|708270|Q
20190109|ADC|19043|0|55651|Q
20190109|ADES|5423|0|13816|Q
20190109|ADI|337702|746|635912|Q
20190109|ADIL|6360|0|20155|Q
20190109|ADM|337373|1734|609038|Q
20190109|ADMA|45476|0|139783|Q
20190109|ADMP|19655|100|74960|Q
20190109|ADMS|35086|0|184904|Q
20190109|ADNT|469579|10|995706|Q
20190109|ADOM|10070|0|38119|Q
20190109|ADP|124213|0|275593|Q
