Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20190311|A|46112|3010|199224|Q
20190311|AA|374914|100|1108057|Q
20190311|AAAU|2028|0|2387|Q
20190311|AABA|165779|250|792019|Q
20190311|AAC|19435|100|54933|Q
20190311|AADR|699|0|4969|Q
20190311|AAL|439841|10|1191323|Q
20190311|AAMC|8|0|8|Q
20190311|AAN|43018|0|92322|Q
20190311|AAOI|59332|5330|129926|Q
20190311|AAON|16442|110|21903|Q
20190311|AAP|56649|0|330812|Q
20190311|AAPL|3400923|8465|6032170|Q
20190311|AAT|16033|0|27754|Q
20190311|AAU|51915|0|215727|Q
20190311|AAWW|6860|0|41845|Q
20190311|AAXJ|44816|0|217287|Q
20190311|AAXN|76626|200|164056|Q
20190311|AB|29812|0|63245|Q
20190311|ABB|400259|7303|744860|Q
20190311|ABBV|365209|810|2371196|Q
20190311|ABC|90353|4|216798|Q
20190311|ABCB|32715|200|67984|Q
20190311|ABDC|2417|0|15362|Q
20190311|ABEO|24631|605|48597|Q
20190311|ABEV|2188511|12867|4208466|Q
20190311|ABG|7838|0|14627|Q
20190311|ABIL|1956|200|11427|Q
20190311|ABIO|18429|0|42651|Q
20190311|ABM|84995|0|101506|Q
20190311|ABMD|14499|0|49967|Q
20190311|ABR|137671|0|276742|Q
20190311|ABRpA|100|0|144|Q
20190311|ABRpB|101|0|301|Q
20190311|ABRpC|200|0|1000|Q
20190311|ABT|293782|1366|675009|Q
20190311|ABTX|1739|800|6907|Q
20190311|ABUS|18230|1300|45442|Q
20190311|AC|131|0|2098|Q
20190311|ACA|5568|0|23493|Q
20190311|ACAD|82684|0|190484|Q
20190311|ACB|4985641|8349|8451972|Q
20190311|ACBI|2284|0|5750|Q
20190311|ACC|17869|0|74016|Q
20190311|ACCO|40885|0|71787|Q
20190311|ACER|7557|0|13145|Q
20190311|ACET|2064969|57242|3539136|Q
20190311|ACGL|69730|500|133602|Q
20190311|ACGLO|2015|0|5433|Q
20190311|ACGLP|7603|0|10659|Q
20190311|ACH|4653|0|12514|Q
20190311|ACHC|259552|321|346197|Q
20190311|ACHN|81998|0|220690|Q
20190311|ACHV|8238|0|40343|Q
20190311|ACIA|54952|4906|239593|Q
20190311|ACIU|56535|0|108138|Q
20190311|ACIW|91872|262|152472|Q
20190311|ACLS|11410|100|27016|Q
20190311|ACM|35506|1109|75493|Q
20190311|ACMR|2922|0|4584|Q
20190311|ACN|103262|1112|188312|Q
20190311|ACNB|581|0|3066|Q
20190311|ACOR|143071|0|189717|Q
20190311|ACP|19868|38|31274|Q
20190311|ACRE|56219|0|81140|Q
20190311|ACRS|30164|15|95955|Q
20190311|ACRX|620852|17067|1348380|Q
20190311|ACST|34721|500|60304|Q
20190311|ACT|1064|0|1510|Q
20190311|ACTG|5696|0|12241|Q
20190311|ACU|742|0|1859|Q
20190311|ACV|13971|0|19278|Q
20190311|ACWF|16162|0|28787|Q
20190311|ACWI|52515|758|260397|Q
20190311|ACWV|53941|0|83713|Q
20190311|ACWX|37993|0|161186|Q
20190311|ADAP|23845|2455|47121|Q
20190311|ADBE|211134|504|555075|Q
20190311|ADC|14084|0|41125|Q
20190311|ADES|5579|100|18691|Q
20190311|ADI|307428|56|592604|Q
20190311|ADIL|66565|3100|152168|Q
20190311|ADM|215049|742|630884|Q
20190311|ADMA|39282|0|50054|Q
20190311|ADMP|44276|0|84148|Q
20190311|ADMS|105126|717|201515|Q
20190311|ADNT|214438|651|541912|Q
20190311|ADOM|27752|45|80193|Q
20190311|ADP|142603|600|279386|Q
20190311|ADRA|22|0|566|Q
20190311|ADRE|824|0|3300|Q
20190311|ADRO|66308|0|104145|Q
20190311|ADS|22310|0|40751|Q
20190311|ADSK|138116|640|446845|Q
20190311|ADSW|19293|0|87944|Q
20190311|ADT|479459|0|1067696|Q
20190311|ADTN|14370|998|26273|Q
20190311|ADUS|5888|32|18720|Q
20190311|ADVM|31415|309|55549|Q
20190311|ADX|45594|0|99654|Q
20190311|ADXS|137386|18182|204798|Q
20190311|AE|5|0|161|Q
20190311|AEB|922|0|3471|Q
20190311|AED|3405|0|4962|Q
20190311|AEE|90860|411|246285|Q
20190311|AEF|13103|0|34587|Q
20190311|AEG|52802|0|147061|Q
20190311|AEGN|4826|0|12861|Q
20190311|AEH|5963|0|9769|Q
20190311|AEIS|22234|0|90688|Q
20190311|AEL|10956|318|23915|Q
20190311|AEM|92965|1000|121788|Q
20190311|AEMD|16308|0|16859|Q
20190311|AEO|1022713|0|1451457|Q
20190311|AEP|149196|111|250160|Q
20190311|AER|113866|0|306849|Q
20190311|AERI|43219|0|202651|Q
20190311|AES|399362|0|894200|Q
20190311|AETI|21075|0|24563|Q
